id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4786359883270176,LAeC8dIIM,1036297992,程旸cy,#香港回归祖国25周年#这堆香港鞋店的图片拍摄于2006年。对于一个早年间喜欢球鞋，而且不太方便去香港的人来讲，去香港最重要的事情就是各种地方看鞋，当时有很多内地没有的品牌和款式，不一定买，就是拿在手上看看也觉得收获颇丰。大多数店铺的产品都是摆得密密麻麻，看着异常过瘾，以至于每一次去都很兴奋，当然，每天晚上也都累得要了命。随着时间的推移，内地的球鞋市场加速发展，后来再去看鞋的兴奋劲儿就少了很多，倒是觉得吃点啥更重要……不过，头几次去看的那种感觉，依旧记忆犹新。特别希望香港依旧保持自己独特的魅力哦～另：特喜欢香港的出租车#祝福香港祝福祖国##东方之珠#,,,,"香港回归祖国25周年,祝福香港祝福祖国,东方之珠",4,18,28,2022-07-01 09:56,iPhone 11,"['https://wx2.sinaimg.cn/large/3dc4a708ly1h3r6noxhnbj20u01904fk.jpg', 'https://wx2.sinaimg.cn/large/3dc4a708ly1h3r6nqyuq0j21900u0kai.jpg', 'https://wx1.sinaimg.cn/large/3dc4a708ly1h3r6nu1xauj21900u0wvu.jpg', 'https://wx2.sinaimg.cn/large/3dc4a708ly1h3r6og71wbj21900u0asr.jpg', 'https://wx4.sinaimg.cn/large/3dc4a708ly1h3r6nptozyj20u0190h4s.jpg', 'https://wx1.sinaimg.cn/large/3dc4a708ly1h3r6p99ed4j20u01907os.jpg', 'https://wx3.sinaimg.cn/large/3dc4a708ly1h3r6oxfxr2j20u0190qmp.jpg', 'https://wx1.sinaimg.cn/large/3dc4a708ly1h3r6ny3hs9j21900u07qt.jpg', 'https://wx4.sinaimg.cn/large/3dc4a708ly1h3r6p13mg5j20u0190qlx.jpg']",,
4786359854694874,LAeC5jHlM,6329334240,女孩贰玖,#祝福香港祝福祖国#庆祝香港回归25周年祝祖国繁荣昌盛越来越好,,,,祝福香港祝福祖国,0,0,0,2022-07-01 09:56,OPPO Reno5 5G,,,
4786192455045888,LAag5laFi,7352838322,聆听心海-85,#王一博你好香港唱出满满记忆#wyb#青年演员王一博#❥—✦𝐘𝐈𝐁𝐎✦—❥💚———⁸⁵♡⃛Lᵒᵛᵉ💋ᵧₒᵤ♡⃛⁸⁵———💚王一博，用一首《你好香港》祝福香港回归祖国25周年，和王一博一起祝福祖国繁荣昌盛！@UNIQ-王一博L新华网的微博视频,,,UNIQ-王一博,"王一博你好香港唱出满满记忆,青年演员王一博",7,526,44,2022-06-30 22:51,王一博超话,,"http://f.video.weibocdn.com/o0/Hf2BvI2Klx07XfQSLb0c01041202zlwZ0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592168&ssig=O%2BrpOx%2FLtL&KID=unistore,video",
4786192438527920,LAag3zMv6,7421208865,小狮子-的mtjj,#王一博你好香港唱出满满记忆#和香港回归同龄人@UNIQ-王一博一起庆祝香港回归祖国25周年。《你好香港》，祝福香港。祝福祖国❤️#香港回归祖国二十五周年#,,长沙,UNIQ-王一博,"王一博你好香港唱出满满记忆,香港回归祖国二十五周年",0,0,0,2022-06-30 22:51,王一博超话,"['https://wx2.sinaimg.cn/large/0086eDrbgy1h3qnpstur9j339i4w91l0.jpg', 'https://wx4.sinaimg.cn/large/0086eDrbgy1h3qnpvrehsj356o3gge82.jpg', 'https://wx2.sinaimg.cn/large/0086eDrbgy1h3qnpxye7zj33b64yqqv7.jpg']",,
4786359853649080,LAeC5fji8,1643971635,凤凰卫视,#庆祝香港回归25年#【#凤凰记者连线#：香港特别行政区第六届政府就职典礼将举行，习近平将为香港特区第六任行政长官监誓】庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼将于今日上午10时举行，关于庆回归大会及就职典礼的准备情况，请看凤凰卫视记者冼志的连线报道——#祝福香港未来更美好#L凤凰卫视的微博视频,,,,"庆祝香港回归25年,凤凰记者连线,祝福香港未来更美好",4,0,24,2022-07-01 09:56,微博视频号,,"http://f.video.weibocdn.com/o0/jUiQvlYDlx07XgRcB7Mc01041203qn2z0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592168&ssig=U8HbHKcsht&KID=unistore,video",
4786359846568637,LAeC4ryNL,3547397644,金堂检察,【今天，重温#1997年7月1日0时0分0秒#，依旧泪目！】1997年7月1日0时0分0秒，铭记这一历史时刻。香港回归祖国25周年，祝福#香港明天会更好#！#东方之珠#L人民日报的微博视频,,,,"1997年7月1日0时0分0秒,香港明天会更好,东方之珠",2,31,31,2022-07-01 09:56,微博视频号,,"http://f.video.weibocdn.com/o0/6ZgG8U4llx07XgQmKrFu01041200abMr0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592154&ssig=Z8IngxI8cJ&KID=unistore,video",
4786359846308912,LAeC4qteE,5509537351,安岳检察,【今天，重温#1997年7月1日0时0分0秒#，依旧泪目！】1997年7月1日0时0分0秒，铭记这一历史时刻。香港回归祖国25周年，祝福#香港明天会更好#！#东方之珠#L人民日报的微博视频,,,,"1997年7月1日0时0分0秒,香港明天会更好,东方之珠",5,5,4,2022-07-01 09:56,微博视频号,,"http://f.video.weibocdn.com/o0/6ZgG8U4llx07XgQmKrFu01041200abMr0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592154&ssig=Z8IngxI8cJ&KID=unistore,video",
4786359841849422,LAeC47L7o,1726487447,杨闵Max,阿尔法一曲《东方之珠》，㊗香港回归25周年纪念[烟花][烟花]。#阿尔法##香港回归祖国25年#阿尔法@新疆杜飞L杨闵Max的微博视频,,,新疆杜飞,"阿尔法,香港回归祖国25年",0,1,2,2022-07-01 09:56,阿尔法超话,,"http://f.video.weibocdn.com/o0/4Y51ZVYblx07XgRczdMs010412009dr70E010.mp4?label=mp4_720p&template=720x1282.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592168&ssig=x1J89tcoxc&KID=unistore,video",
4786192409432317,LAag0DzM9,7453451092,龙港融媒,习近平抵达香港出席庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼并对香港进行视察O习近平抵达香港出席庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼并对香港进行视察,,,,,0,0,0,2022-06-30 22:50,微博网页版,,,
4786192338124815,LAafTy5Dp,2790325753,LYN你有事儿吗,央视快评：国家好，香港会更好——写在香港回归祖国25周年之际O央视快评：国家好，香港会更好——写在香港回归祖国25周年之际,,,,,0,0,0,2022-06-30 22:50,学习强国客户端,['https://wx1.sinaimg.cn/large/a650fdf9gy1h3qnpio7ecj2046046glg.jpg'],,
4786359825076132,LAeC2lix6,7767119427,开启大旺之路,大旺庆祝香港回归祖国25周年2022年7月1日，热烈庆祝香港回归祖国25周年，香港与祖国同行，“东方之珠”愈加璀璨夺目。大旺干燥剂（深圳）有限公司，是干燥剂及防潮方案提供商，致力于帮助广大客户保护产品安全，避免因水汽问题带来的各种损失。我们创立了自己的干燥剂品牌——TAIWDRY，为高效环保氯化钙干燥剂，最高吸湿率达300%以上，不含DMF，通过RoHS/REACH等欧盟强制性法规要求，可用于服装、鞋子、家具、家居用品、精密仪器、车灯、化工、机电设备、集装箱等各个领域。,,,,,0,0,0,2022-07-01 09:56,微博网页版,['https://wx4.sinaimg.cn/large/008tE2zNgy1h3r6xzvz2gj30ga0sw10f.jpg'],,
4786359825074582,LAeC2li86,3916135466,綦江法院,#香港回归祖国25周年#【#香港举行升旗仪式#一起祝福香港！】今早，香港特区政府在金紫荆广场举行升旗仪式，庆祝香港回归祖国25周年。仪式上，悬挂着国旗和区旗的特区政府飞行服务队直升机飞过维多利亚港上空，消防处灭火轮在维港海面喷洒水柱敬礼。#直升机挂国旗区旗飞过维多利亚港#央视新闻的微博视频L央视新闻的微博视频,,,,"香港回归祖国25周年,香港举行升旗仪式,直升机挂国旗区旗飞过维多利亚港",0,19,10,2022-07-01 09:56,微博视频号,,"http://f.video.weibocdn.com/o0/x16sXIE0lx07XgMxwwgg01041200w4Nq0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592154&ssig=wnKq%2FBP5eb&KID=unistore,video",
4786359815901289,LAeC1oLc5,2729232002,南丰发布,【“#一国两制就这么走过来的#”】“逢山开路、遇水搭桥，你们这是最形象的体现，中国特色社会主义就这么走过来的，一国两制就这么走过来的。”从两次登上港珠澳大桥、两次前往前海考察，再到提出建设粤港澳大湾区，习近平总书记不断为香港的发展指明路径，谋篇布局。香港，也因此拥有了“比黄金还重要的信心”。#香港牵动习主席的心##香港回归祖国25周年#L央视新闻的微博视频,,,,"一国两制就这么走过来的,香港牵动习主席的心,香港回归祖国25周年",1,0,1,2022-07-01 09:56,微博视频号,,"http://f.video.weibocdn.com/o0/kgKEJ5lwlx07XfZQEUes0104120430Cj0E020.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592168&ssig=HwR%2B9bgXyd&KID=unistore,video",
4786404011281109,LAfLj5nh3,3952319369,闻所未文,#香港回归祖国25周年#【习近平监誓香港特别行政区第六任行政长官李家超宣誓就职】7月1日上午，庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼在香港会展中心举行。习近平主席监誓，李家超宣誓就任香港特别行政区行政长官。#香港特别行政区第六届政府就职典礼##东方之珠#O独家视频丨习近平监誓香港特别行政区第六任行政长官李家超宣誓就职,,,,"香港回归祖国25周年,香港特别行政区第六届政府就职典礼,东方之珠",0,0,0,2022-07-01 12:51,微博 weibo.com,,,
4786403986902578,LAfLgsXFU,1718699234,四川共青团,#一国两制必须长期坚持#【#一国原则愈坚固两制优势愈彰显#】#庆祝香港回归祖国25周年大会金句#，转发！一起#祝福香港祝福祖国#！,,,,"一国两制必须长期坚持,一国原则愈坚固两制优势愈彰显,庆祝香港回归祖国25周年大会金句,祝福香港祝福祖国",2,0,5,2022-07-01 12:51,,"['https://wx1.sinaimg.cn/large/667144e2ly1h3rc0dwtemj20u01oijzj.jpg', 'https://wx3.sinaimg.cn/large/667144e2ly1h3rc0e8vfij20u01oi139.jpg', 'https://wx1.sinaimg.cn/large/667144e2ly1h3rc0ejm0aj20u01oiai0.jpg', 'https://wx1.sinaimg.cn/large/667144e2ly1h3rc0ez3gqj20u01oiwow.jpg', 'https://wx2.sinaimg.cn/large/667144e2ly1h3rc0fn42vj20u01oiwov.jpg', 'https://wx4.sinaimg.cn/large/667144e2ly1h3rc0gjhj9j20u01oi13c.jpg', 'https://wx4.sinaimg.cn/large/667144e2ly1h3rc0h0aofj20u01oik26.jpg', 'https://wx1.sinaimg.cn/large/667144e2ly1h3rc0hgskpj20u01oi7fd.jpg', 'https://wx2.sinaimg.cn/large/667144e2ly1h3rc0hw38fj20u01oi497.jpg']",,
4786403953870690,LAfLdgeWu,2473407055,扒爹,今天是香港回归祖国25周年，可以说，这是值得全国人庆祝的好日子，朱一龙、李现、李易峰、张艺兴、迪丽热巴等众多明星纷纷发文庆祝，祝福祖国，祝福香港。另外，众多明星整齐转发同一条内容，不同的方式，却是相同的祝福。还有一位艺人，昨晚就特别开心，那就是何家劲，为了庆祝今天的好日子，还在纠结配哪一个头型更好，其实，不止何家劲，每个人内心都特别激动。一大早醒来，内心特别激动和自豪，祝愿我们的祖国越来越强大。,,,,,0,4,10,2022-07-01 12:51,,"['https://wx2.sinaimg.cn/large/936d324fgy1h3rc026ntmj20zk1h24qp.jpg', 'https://wx4.sinaimg.cn/large/936d324fgy1h3rc03ibybj20sf179x6p.jpg', 'https://wx4.sinaimg.cn/large/936d324fgy1h3rc047oomj20z20vanfe.jpg', 'https://wx1.sinaimg.cn/large/936d324fgy1h3rc04q73oj20u00m5dxn.jpg', 'https://wx3.sinaimg.cn/large/936d324fgy1h3rc05csqsj20zk1f7x62.jpg', 'https://wx3.sinaimg.cn/large/936d324fgy1h3rc06ilidj20u01uox6p.jpg']",,
4786403856879201,LAfL3sRAR,6965544536,秒懂创意,剪纸紫荆花。庆祝香港回归祖国25周年，我们的心，和香港同胞在一起%庆祝香港回归25周年#建党节#L秒懂创意的微博视频,,,,建党节,7,0,20,2022-07-01 12:51,微博视频号,,"http://f.video.weibocdn.com/o0/UrRwsCk4lx07Xh3cmwKs010412004dLw0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592168&ssig=mchxlr08G6&KID=unistore,video",
4786448320957282,LAgUM4122,6579089112,爱豆来唱歌,#青春见证人炎明熹献唱最牵挂的香港#为#庆祝香港回归25周年#，@大公文匯網和@TVB官方微博携手出品，邀请青春见证人@炎明熹Gigi演唱《最牵挂的》，爱可以有很多种，但是我们心相通，让爱两全是不变的初衷。共同相伴25载的温馨时光，让我们一起祝福香港，祝福未来！#炎明熹唱出祖国对香港的牵挂#L共青团中央的微博视频,,,"大公文匯網,TVB官方微博,炎明熹Gigi","青春见证人炎明熹献唱最牵挂的香港,庆祝香港回归25周年,炎明熹唱出祖国对香港的牵挂",0,0,26,2022-07-01 15:47,微博视频号,,"http://f.video.weibocdn.com/o0/lrFz4Xjflx07XgSnNvi801041202H2Fm0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592168&ssig=VqV%2F0PXsZo&KID=unistore,video",
4786448316765030,LAgULsnTo,2583912464,Maissen-H,#香港回归祖国25周年#，Wonderland.以“香港印象”为主题，邀来中国香港知名摄影师夏永康，分享了25张从未曝光过的关于香港的珍贵影像，载满了香港记忆。移步到香港街头，用浓郁的色彩呈现出一个带着一点点忧郁的暧昧香港！挺有意义的一次策划#东方之珠#,,,,"香港回归祖国25周年,东方之珠",31,12,334,2022-07-01 15:47,微博 weibo.com,"['https://wx2.sinaimg.cn/large/9a036010ly1h3rh2ch6dnj20u01324aq.jpg', 'https://wx4.sinaimg.cn/large/9a036010ly1h3rh2bq6qrj20u0131n8i.jpg', 'https://wx3.sinaimg.cn/large/9a036010ly1h3rh2argucj20u012wgsr.jpg', 'https://wx3.sinaimg.cn/large/9a036010ly1h3rh2auay5j20u012v7at.jpg', 'https://wx3.sinaimg.cn/large/9a036010ly1h3rh2f0ia0j20u0137n8o.jpg', 'https://wx1.sinaimg.cn/large/9a036010ly1h3rh2cd8hcj20u012cjxw.jpg', 'https://wx2.sinaimg.cn/large/9a036010ly1h3rh2ca6nbj20u012pgwj.jpg', 'https://wx3.sinaimg.cn/large/9a036010ly1h3rh2cgct0j20u012zgsp.jpg', 'https://wx4.sinaimg.cn/large/9a036010ly1h3rh2drfgkj20u0130thd.jpg']",,
4786448304441745,LAgUKiDv3,1951654242,南铁向塘西车站,【专题片《#香江永奔流#》正在播出！】今晚，总台特别制作的五集专题片《香江永奔流》继续播出。第四集《拨乱反正》深入揭露香港“修例风波”的本质和危害，充分反映香港各界对拨乱反正、制定香港国安法、修改完善香港选举制度的认同支持。一起看！#香港回归祖国25周年#L央视新闻的微博视频,,,,"香江永奔流,香港回归祖国25周年",1,2,16,2022-07-01 15:47,微博视频号,,"http://live.video.weibocdn.com/165cfe3f-9cb3-4766-8652-bfa614b6d3d5_index.m3u8?ori=0&ps=1BVp4ysnknHVZu&Expires=1686592168&ssig=0drV1erV%2FT&KID=unistore,video",
4786403836169723,LAfL1pT1F,6594968383,我不成爱宅着素,王一博#25岁的王一博祝福香港回归25周年#王一博#王一博唱standup#@UNIQ-王一博辉煌25载，祝香港越来越好，祝祖国繁荣昌盛，一起向未来，《Standup》#王一博#web#青年演员王一博#L中国电影报道的微博视频☪☪☪☪☪☪💗💗💖💗💓💓💹💹💹🈯️💹❇️✳️❎✅✅🛂🛂,,,UNIQ-王一博,"25岁的王一博祝福香港回归25周年,王一博唱standup,王一博,青年演员王一博",0,0,0,2022-07-01 12:51,王一博超话,,"http://f.video.weibocdn.com/o0/x4HUI7N4lx07Xbn4qvT2010412017jh60E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592168&ssig=mIoxjLIGkm&KID=unistore,video",
4786448282943490,LAgUIclJE,3480642960,岷县发布,【庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话】O庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话,,,,,0,0,0,2022-07-01 15:47,微博网页版,,,
4786448257781056,LAgUFwEcU,6062120883,庆阳政法,【#庆祝香港回归25年大会现场奏唱国歌#】庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼开始。大会现场，全体起立，奏唱中华人民共和国国歌。#1997年7月1日0时0分0秒#L人民日报的微博视频,,,,"庆祝香港回归25年大会现场奏唱国歌,1997年7月1日0时0分0秒",0,1,2,2022-07-01 15:47,微博视频号,,"http://f.video.weibocdn.com/o0/3TbJf5EYlx07XgSEJ30k01041200mPwa0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592168&ssig=deGiU0QnGg&KID=unistore,video",
4786448224226005,LAgUChJnn,3771178487,CGV影城武汉,❤为庆祝香港回归祖国怀抱❤25周年香港爱国主义电影知识问答的小游戏扫描图中二维码参与赢取优惠福利,,,,,0,2,0,2022-07-01 15:47,小米11 Ultra,['https://wx4.sinaimg.cn/large/e0c79df7ly1h3rh3c2o0ij20fp0m8djs.jpg'],,
4786448210858736,LAgUB3BoA,6062120883,庆阳政法,【现场！#李家超宣誓#】今天，庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼举行，习近平主席监誓，李家超宣誓就任香港特别行政区行政长官↓↓#1997年7月1日0时0分0秒##东方之珠#L人民日报的微博视频,,,,"李家超宣誓,1997年7月1日0时0分0秒,东方之珠",1,0,1,2022-07-01 15:47,微博视频号,,"http://f.video.weibocdn.com/o0/x3hw8imwlx07XgTFrIBG01041200jdBE0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592168&ssig=WiFGIRoBGp&KID=unistore,video",
4786448207448664,LAgUAvfJK,3703896130,泾川发布,庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话O庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话,,,,,0,0,0,2022-07-01 15:47,微博网页版,,,
4786464489475782,LAhkQDL5c,3900912089,梦带我旅行_i,#东方之珠#庆祝香港回归25周年！祝伟大的祖国越来越繁荣昌盛！,,,,东方之珠,0,0,0,2022-07-01 16:52,小米CC9,,,
4786464464049636,LAhkOgZuI,7756290173,三石观象,【#数字看香港#：#一组数据看香港回归25周年#】东方明珠，璨璨香港。忆往昔，看今朝！回归祖国25年间，香港在经济、金融、民生、文化等方面，取得一系列耀眼成就。2021年，香港人均GDP38.71万港元，本地生产总值2.86亿元，25年年均实质增长2.7%……让我们以数据为珠链，串连起香港的绚烂光华。@荔枝新闻L荔枝新闻的微博视频,,,荔枝新闻,"数字看香港,一组数据看香港回归25周年",0,0,0,2022-07-01 16:51,社会综合 · 视频社区,,"http://f.video.weibocdn.com/o0/dBKN99Mslx07XgT04EjK01041201qHeS0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592169&ssig=IjEEPhf%2Fpz&KID=unistore,video",
4786464460903480,LAhkO3N2g,1919688583,长三角铁路,#祝福香港祝福祖国#【那一年，这趟列车牵起两地情】25年前的5月19日，随着上海至九龙的K99次列车缓缓驶出上海站，“东方明珠”与“东方之珠”通过铁路紧紧相连。香江水澎湃不息，紫荆花永远盛开。上海至九龙1900多公里铁道线犹如一条纽带，把东方明珠与#东方之珠#紧紧地连接在一起。沪港列车飞驰浦江与香江的美丽山水间，在庆祝香港回归祖国25周年之际，让我们一起走进沪港列车的这些年。#香港回归祖国25周年#O那一年，这趟列车牵起两地情,,,,"祝福香港祝福祖国,东方之珠,香港回归祖国25周年",51,5,13,2022-07-01 16:51,微博 weibo.com,,,
4786464460376623,LAhkO1zYz,6357480183,青岛牙齿矫正田亚医生,#1997年7月1日0时0分0秒##香港回归祖国25周年#发展中遇到的问题用发展去解决。祝贺香港🇭🇰伟大祖国繁荣昌盛🇨🇳,,,,"1997年7月1日0时0分0秒,香港回归祖国25周年",14,1,31,2022-07-01 16:51,,"['https://wx4.sinaimg.cn/large/006Wfl0Xly1h3riyfe2cgj30u00yudk9.jpg', 'https://wx2.sinaimg.cn/large/006Wfl0Xly1h3riyeqyw8j30sy0hyjun.jpg', 'https://wx3.sinaimg.cn/large/006Wfl0Xly1h3riyfyetsj30u00moad7.jpg', 'https://wx1.sinaimg.cn/large/006Wfl0Xly1h3riygdh2gj30t41cgq93.jpg']",,
4786464456444800,LAhkNr2Ao,5561396163,天水秦安发布,【#一国原则愈坚固两制优势愈彰显#】#庆祝香港回归祖国25周年大会金句#，转发！一起#祝福香港祝福祖国#！,,,,"一国原则愈坚固两制优势愈彰显,庆祝香港回归祖国25周年大会金句,祝福香港祝福祖国",0,0,1,2022-07-01 16:51,微博网页版,"['https://wx4.sinaimg.cn/large/0064n3c7ly1h3riyiwx5qj30u01oi10w.jpg', 'https://wx2.sinaimg.cn/large/0064n3c7ly1h3riyj4272j30u01oin7p.jpg', 'https://wx3.sinaimg.cn/large/0064n3c7ly1h3riyjcca2j30u01oiqaw.jpg', 'https://wx2.sinaimg.cn/large/0064n3c7ly1h3riyk85l6j30u01oik1t.jpg', 'https://wx3.sinaimg.cn/large/0064n3c7ly1h3riykg6zrj30u01oik1s.jpg', 'https://wx1.sinaimg.cn/large/0064n3c7ly1h3riykqsn9j30u01oin7s.jpg', 'https://wx3.sinaimg.cn/large/0064n3c7ly1h3riyl3nkfj30u01oi7f3.jpg', 'https://wx2.sinaimg.cn/large/0064n3c7ly1h3riyldx2hj30u01oitjt.jpg', 'https://wx2.sinaimg.cn/large/0064n3c7ly1h3riylkvhbj30u01oiqdn.jpg']",,
4786464431279032,LAhkL5mJy,5703735355,人民日报体育,【#闪耀体坛的东方之珠#】一路走来，中国香港体育在祖国的支持下不断向前，血脉相连的我们，共同谱写着体育强国的诗篇。未来，中国香港体育必将更加灿烂！#香港回归25周年纪念曲祝福#L咪咕体育的微博视频,,,,"闪耀体坛的东方之珠,香港回归25周年纪念曲祝福",2,0,4,2022-07-01 16:51,微博视频号,,"http://locallimit.us.sinaimg.cn/o0/rMwwKRgelx07XhhvcbOo01041202pLQD0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592169&ssig=EeFBe0Zhra&KID=unistore,video",
4786464392480253,LAhkHape5,1759533535,FashionLanding,【Cover】#wonderland七月刊香港印象#你关于香港的印象是什么？香港回归祖国25周年之际，《Wonderland.新视线》以「香港印象」为主题，特别邀请摄影师夏永康分享了一组从未曝光的香港影像记录，用浓烈的色彩呈现忧郁与暧昧的香港，挺有意义的一次策划,,,,wonderland七月刊香港印象,682,390,1160,2022-07-01 16:51,微博 weibo.com,"['https://wx2.sinaimg.cn/large/68e059dfgy1h3rim92ci8j20j60p0jx6.jpg', 'https://wx3.sinaimg.cn/large/68e059dfgy1h3rim90xvqj20j60p0af8.jpg', 'https://wx2.sinaimg.cn/large/68e059dfgy1h3rim8z7slj20j60p0jus.jpg', 'https://wx3.sinaimg.cn/large/68e059dfgy1h3rim928irj20j60p0aea.jpg', 'https://wx3.sinaimg.cn/large/68e059dfgy1h3rim8zgjej20j60p0whi.jpg', 'https://wx3.sinaimg.cn/large/68e059dfgy1h3rim91x3uj20j60p0agk.jpg', 'https://wx3.sinaimg.cn/large/68e059dfgy1h3rim90nvsj20j60p077y.jpg', 'https://wx4.sinaimg.cn/large/68e059dfgy1h3riml03dnj20j60p0gqm.jpg', 'https://wx1.sinaimg.cn/large/68e059dfgy1h3riml07uqj20j60p0q7j.jpg']",,
4786464393266355,LAhkHdHJ9,3915687504,杭州生态环境,【庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话】O网页链接,,,,,0,0,0,2022-07-01 16:51,微博网页版,,,
4786192278622960,LAafNAbe0,6464597600,星年暴富球球啦,#香港回归25周年纪念曲祝福#想到疫情前最后一次跟朋友旅游就是去的香港，印象最深的就是买买买走走走，希望疫情结束后还有机会再去玩，祝福香港祝福祖国#周深粤语演唱祝福#L咪咕电影的微博视频,,,,"香港回归25周年纪念曲祝福,周深粤语演唱祝福",0,0,0,2022-06-30 22:50,微博极速版,,"http://locallimit.us.sinaimg.cn/o0/iIy1Qnhilx07XffVToso010412014Vn80E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686592169&ssig=7rNQNiscMt&KID=unistore,video",
4786192224621700,LAafIjojy,6250139926,据说幸运很容易0805,人帅歌好听，从歌中更好的了解了香港🇭🇰！棒棒哒！王一博·#王一博你好香港唱出满满记忆#和香港回归同龄人@UNIQ-王一博一起庆祝香港回归祖国25周年。《你好香港》，祝福香港。❤️#香港回归祖国二十五周年#,,,UNIQ-王一博,"王一博你好香港唱出满满记忆,香港回归祖国二十五周年",0,0,0,2022-06-30 22:50,Redmi Note 11 Pro,"['https://wx2.sinaimg.cn/large/006OYWUuly1h3qno9zshcj31400qotcb.jpg', 'https://wx1.sinaimg.cn/large/006OYWUuly1h3qnoaci57j30qo14077i.jpg', 'https://wx3.sinaimg.cn/large/006OYWUuly1h3qnobkw8zj30qo140adc.jpg']",,
4786192207843363,LAafGwUpR,7362307051,爱吃香菜的王豹豹,王一博.#王一博你好香港唱出满满记忆#不负青春，不负韶华，勇往直前！和25岁的王一博@UNIQ-王一博一起庆祝香港回归25周年！祝福香港，祝福祖国，繁荣昌盛，越来越好！#25岁的王一博祝福香港回归25周年#,,,UNIQ-王一博,"王一博你好香港唱出满满记忆,25岁的王一博祝福香港回归25周年",0,0,0,2022-06-30 22:50,王一博超话,"['https://wx4.sinaimg.cn/large/0082funVgy1h3qnlb2n06j30u014018h.jpg', 'https://wx2.sinaimg.cn/large/0082funVgy1h3qnlbxz1hj31420u015u.jpg', 'https://wx2.sinaimg.cn/large/0082funVgy1h3qnlcnif7j30u0140wus.jpg', 'https://wx2.sinaimg.cn/large/0082funVgy1h3qnldq3n9j31420u0ttm.jpg', 'https://wx3.sinaimg.cn/large/0082funVgy1h3qnla0lowj30u0140dtp.jpg', 'https://wx4.sinaimg.cn/large/0082funVgy1h3qnlf2ujvj30u0140nen.jpg', 'https://wx3.sinaimg.cn/large/0082funVgy1h3qnlfp73rj30u01900xu.jpg', 'https://wx1.sinaimg.cn/large/0082funVgy1h3qnlg9nlkj30u0190dl7.jpg', 'https://wx4.sinaimg.cn/large/0082funVgy1h3qnlhk3ftj31900u0gt2.jpg']",,
4786359816684395,LAeC1s2UP,2550120092,昌图融媒,香港回归祖国25周年特别报道O网页链接,,,,,0,0,0,2022-07-01 09:56,微博网页版,,,
