screen_name,date_range,total_page,current_page,keyword,mid,uid,p_text,reposts_count,comments_count,attitudes_count
心灵意境2012,2021-07-25:2021-07-26,50,3,双减政策,4663340909728156,3078540173,#双减政策的落地能缓解鸡娃焦虑吗##电视剧叛逆者#节后综合症全靠天杯咖啡吊着,0,0,0
DinoXC,2021-07-25:2021-07-26,50,3,双减政策,4663340808540307,6055979914,"教培行业被动刀子了 下一个也不知道是谁遭殃

如果我转型做教育退费(帮家长退已报课程的费用)这块的法务有前景吗 手上有非常专业的团队

想做个小调查 有这块需求的可以联系我🦀️

#教培行业##双减政策##教育退款# 2杭州",0,5,3
Deanzhai,2021-07-25:2021-07-26,50,3,双减政策,4663340766331455,3821375950,#双减意见如何规范学生作业和校外培训#以前本科兼职过冒教育机构的线上教师，确实很多孩子是来问问题的，而且听的出家长就在一旁 但不少是直接要答案的，解题过程完全就不听，答案给我就好 还遇到过让我给写暑假作业的，整个暑假数学作业答案基本都是我写的 所以我支持国家的政策 学习好的继续读书，不适合学习的去学习技术，没什么不好 2西安·西安电子科技大学 收起d,0,0,1
最爱萌发,2021-07-25:2021-07-26,50,3,双减政策,4663340623987172,2267114533,《教培已死！70万教培机构、1000万从业人员出路何在？》7月24日晚间，“双减”政策落地，70万教培机构和上千万从业人员终于还是等来了这份流传了半年的文件。O网页链接,0,0,0
衔盼舜子,2021-07-25:2021-07-26,50,4,双减政策,4663339718550822,1938020224,#双减政策的落地能缓解鸡娃焦虑吗# 余聆脑子里已经有了构思，她倒出白色的颜料，拿起画笔，甚至没有过多的犹豫，在本来是眼睛的地方，一划到底，直接在眼睛#杨幂英伦侦探风大片#上蒙上了一层白色。,0,0,0
皮卡皮卡皮卡丘_-_,2021-07-25:2021-07-26,50,4,双减政策,4663339252978935,5251408995,"台风疫情双减政策三管齐下搞得措手不及
希望台风缓一点疫情稳一点
政策没办法
那就希望公司努努力给我个缓冲期
好未来加油啊邦鑫大大顶住啊",0,1,1
藏在心a底的忧伤你看不到,2021-07-25:2021-07-26,50,4,双减政策,4663338820700426,3496474484,#双减政策的落地能缓解鸡娃焦虑吗#美好的生命应该充#以家人之名#满期待惊喜和感激。,0,0,0
--冰锋--,2021-07-25:2021-07-26,50,4,双减政策,4663338510846836,2472480164,"教育行业的双减政策，终于落地了。影响确实非常大，看看几个巨头在股市上断崖式的下跌。一天至少蒸发了几千亿吧。

应该说是一件非常好的事情。政策详尽而全面，几十条款，有的说得都很具体。具体到课间多少分钟，几点几分放学。

这两天，很多媒体，特别是自媒体，都在讨论这件事情。利好的方面，也许慢慢就会显现出来。

对于校外培训机构的影响，也许是最为致命的。估计会有一批的校外培训机构，要转型了。在这个行业，已经不让赚钱了。如果要想继续赚钱，只能转型。

包括老师，也许也要转型。下一步，估计会出现很多，自由教师。不隶属于某一个学校，也不在任何一个培训机构，而是做一个自由的老师。就像现在很多人在做的个人品牌一样。

高层政策已出，下一步就看地方的具体政策以及落实执行情况了。 收起d",0,1,7
守望者_1988,2021-07-25:2021-07-26,50,5,双减政策,4663338338356905,3438934730,【政策通】“双减”政策靴子落地，广东学校、教育培训机构该如何落实？ O网页链接,0,0,0
银河捞月猫,2021-07-25:2021-07-26,50,5,双减政策,4663338300081823,3130611417,"适应新公司+投入需求+随时丢饭碗
双减政策下，个人真的是时代的一粒沙，很渺小",0,3,2
无心的霸占_964,2021-07-25:2021-07-26,50,5,双减政策,4663337722579814,3602980485,#双减政策的落地能缓解鸡娃焦虑吗#　　眉眼微动，苏绿檀笑容明媚，道：[囧]#杨紫黄梓瑕#“我可没说你坏话。”,0,0,0
上游新闻,2021-07-25:2021-07-26,50,5,双减政策,4663337667008546,1420157965,【“双减”新政出台 暑假的课外培训班还能上吗？】近日，中共中央办公厅、国务院办公厅印发了《关于进一步减轻义务教育阶段学生作业负担和校外培训负担的意见》（以下简称“双减”），明确规定，校外培训机构不得占用国家法定节假日、休息日及寒暑假期组织学科类培训。“双减”政策发布，立即引起了各方关注，今年暑假的课外培训班还能上吗？今后有补课需求的孩子怎么办？家长们对“双减”怎么看？今日，上游新闻记者就此采访了重庆一些培训机构和家长。记者了解到，目前很多培训机构都开设有学习日晚上的培训班，但更主要的还是双休日及寒暑假。对于“双减”政策的出台，大部分家长表示支持，让孩子喘口气，也能让家庭喘口气。九龙坡区的家长黄先生说，儿子一看就不是顶尖学霸的料，但从一年级开始就报了数学、英语等各种培训班，完全是被“逼”着报的，因为身边的人都报了，“以后周末、寒暑假不让补课了，大家都不学，也不会有这种焦虑了。”更多详情请戳→O“双减”新政出台 暑假的课外培训班还能上吗？你怎么看？ 收起d,0,1,6
光芒万丈小九哥,2021-07-25:2021-07-26,50,5,双减政策,4663336942177849,7436696168,#双减意见如何规范学生作业和校外培训#双手赞成国家政策，想当年我们上学那会儿也没有这样那样的校外培训，老师上课尽职尽责但是自从有了校外培训后真正的学校上课时间老师竟然不传道授业了，因为可以去校外培训班挣外快了规范的好，,0,0,0
June李丹o5,2021-07-25:2021-07-26,50,6,双减政策,4663336072906974,2265213557,#双减政策的落地能缓解鸡娃焦虑吗##电视剧叛逆者#大家都不睡觉的吗,0,0,0
个股资讯,2021-07-25:2021-07-26,50,6,双减政策,4663335792937959,6456772530,佳发教育 sz300559 佳发教育：教育行业“双减”政策对公司主营业务不存在重大影响，点击链接查看更多->O佳发教育：教育行业“双减”政策对公司主营业务不存在重大影响,0,0,0
立思辰sz300010,2021-07-25:2021-07-26,50,6,双减政策,4663335692278426,6502068607,*ST豆神 sz300010 “双减”政策将对公司业绩产生重大不利影响 豆神教育跌停，点击链接查看更多->O“双减”政策将对公司业绩产生重大不利影响 豆神教育跌停,1,0,0
oopstinting,2021-07-25:2021-07-26,50,6,双减政策,4663335461325316,1776370247,近期大事：全面降准；“双减”政策；上海房贷利率大幅上调：首套5%，二套5.7%；郑州水灾；苏浙沪地区台风“烟花”来袭；周一股市大跌；周一中美天津洽谈局势紧张；周一乒乓球比赛竟然输给了日本这个是让我最不爽的事情,0,0,2
水哥妖股,2021-07-25:2021-07-26,50,6,双减政策,4663334278275645,2054929551,"今日热点连板榜：

4连板：海马汽车（充电桩＋新能源汽车＋摘冒）意华股份（5G＋华为＋光伏）5天4板宏达股份（磷化工＋有色）

4天3板：鑫铂股份（有色＋光伏＋次新股）

2连板：英博尔（新能源汽车＋股权转让）搜于特（纺织＋口罩）芭田股份（磷化工）鹏欣资源（镍矿）奥士康（元器件＋汽车电子＋5G）新疆众和（有色＋石墨烯）科陆电子（光伏＋锂电池＋储能＋华为）赛腾股份（芯片＋消费电子）

机构净买龙虎榜：

大盘点评：

市场在多重利空（保险减持，双减政策，大盘股中国电信上市，叶飞事件，白马股泡沫，地产打压等）之下一举击穿强支撑3500整数位，使得市场一片恐慌，叠加恒指联动爆跌，隔夜外盘中概股爆跌，一举杀到3424.74点，并且击穿年线，意味着今年以来大盘涨幅为负，绝大部分散户血本无归！又是另类股灾，这超出了大部分人的预期！按照下跌有量和恐慌程度，未来两天会修复一下3500点附近还要继续下杀击杀3400点左右！幸好金融银行，保险，券商等已经在低位，有效封杀大盘短期深跌的可能性，目前还算没有切底破位，恒指大跌4%，美股如果爆跌则可能引发全球大跌！一旦有效跌破3400点就要轻仓应对，今年初讲的两个端（4000点和3100点目前均没有触碰）未来年内一定会碰一个，目前大盘今日虽然爆跌依然是在上升的大三角整理范围内！静待方向选择，否则将以3500点为中梭继续震荡！目前偏空主要结合内外联动因素！不管如何3430附近可以3成仓应对！ 收起d",0,0,0
界面Vnews,2021-07-25:2021-07-26,50,6,双减政策,4663333539813889,6617200584,新东方公告称，本公司现正考虑采取适当的合规措施，预期该等措施将对与中国义务教育制度学科有关的校外辅导服务产生重大不利影响。多家公司针对《关于进一步减轻义务教育阶段学生作业负担和校外培训负担的意见》 的落地实施进行回应。 L界面Vnews的微博视频,0,0,3
躺的不够平的鱼,2021-07-25:2021-07-26,50,7,双减政策,4663331850293949,5760617970,#双减政策的落地能缓解鸡娃焦虑吗#开玩笑吧，我们只会更加焦虑，付出更多的金钱和时间。,0,0,0
后持戒丶,2021-07-25:2021-07-26,50,7,双减政策,4663331531529023,3302877960,"#双减政策的落地能缓解鸡娃焦虑吗##电视剧叛逆者#吕勇卓[超话]亿种引起吕勇卓注意的方式
今天成功引起老吕注意了
在我入驻超话的107天里
（我可能是补签了两天）
从第次直播到生日视频
老吕直让二二拥有姓名
二二像只臭屁虫样黏在老吕身边
然后！
今天~
纪念下这历史性的刻~
来自老吕的点赞... 收起d",0,0,0
透心凉_齐飞翔,2021-07-25:2021-07-26,50,7,双减政策,4663331347239664,2676946673,#双减政策的落地能缓解鸡娃焦虑吗#　　钟延光凝视苏绿檀，抿紧了嘴角，苏绿檀孤身嫁来京城半年，举目#杨紫黄梓瑕#无亲，她肯定想家了吧。,0,0,0
Q安安,2021-07-25:2021-07-26,50,7,双减政策,4663331326273582,1705463541,#“双减”政策来了，家长还焦虑吗？#现在杭州50%读的是职高，我好焦虑啊！,0,0,2
_徐甘木_,2021-07-25:2021-07-26,50,7,双减政策,4663331321811929,7066881203,其实我自身也处于互联网教育行业中，虽然有失业风险，但还是举双爪赞成双减政策,0,1,1
_徐甘木_,2021-07-25:2021-07-26,50,7,双减政策,4663330809060258,7066881203,"双减政策的核心目的其实就两点：

1. 减少家长的养育成本，让大家更有意愿生孩子；

2. 让考试发挥出其应有的筛选功能，剔除氪金开外挂的选手，为国家筛选出真正的好苗子。",0,0,0
李子红了,2021-07-25:2021-07-26,50,7,双减政策,4663329300153486,1173877895,#双减政策的落地能缓解鸡娃焦虑吗#应该是不可能的。只要存在着中高考，家长的焦虑就会存在、无法缓解。双减政策的落地，很可能让家长变得更加无所适从，更加惴惴不安。学校的作业减少了，家长还得给孩子找课外题做，去哪找，找什么样的题目，都得让家长劳心费力；孩子不会的题目，家长得亲自辅导、责无旁贷。找不到校外培训机构，家长们就会放弃培训？这是不可能的，没有多少家长敢冒这样的风险，少数家长会亲自披挂上阵，担当起孩子的家庭教师的责任，大多数家长只能请“一对一”的家教，一个小时几百块，效果还不一定好，这不大大加重了家长的经济负担和心理负担吗？ 2武汉·百步龙庭 收起d,0,0,1
太乙亘0956,2021-07-25:2021-07-26,50,8,双减政策,4663328909305603,70769772,#晒晒我的奥运记忆##寻美新疆##狙击手为啥不参赛奥运会射击##双减政策的落地能缓解鸡娃焦虑吗##抗洪抢险救灾英雄大赏##河南救灾# L开挂人生0956的微博视频,0,0,0
饥寒交迫的工人,2021-07-25:2021-07-26,50,8,双减政策,4663328674679672,6333199159,#双减政策的落地能缓解鸡娃焦虑吗#不能,0,0,0
查理芒格的粉丝,2021-07-25:2021-07-26,50,8,双减政策,4663328037929234,1877892520,《深度解析：“双减”政策大跌的背后，是国策的变化，是A股未来方向的》 O深度解析：“双减”政策大跌的背后，是国策的变化，是A股未来的方向,1,0,2
德圣基金研究中心,2021-07-25:2021-07-26,50,8,双减政策,4663327601204472,6425177979,"#机构观点# --【东北策略邓利军：热门成长板块行情结束了吗？】
当前的热门成长板块行情短期需警惕局部调整；但中长期难言结束，调整仍是布局机会。从复盘历史的三个因素来看，首先，短期来看：(1)宏观层面，参考2015年后的美联储加息，国内在全球短期面临紧缩预期的背景下很难持续大幅宽松。(2)行业层面，从中报业绩预告及景气度指标来看，周期、军工及非半导体的TMT等板块盈利增速及景气度均不低。(3)交易层面，换手率比值、成交额占比等情绪指标显示热门板块交易热度过高，短期需警惕交易拥挤的风险。其次，长期来看：(1)宏观层面，全球潜在经济增速和收益率下行的长期趋势不变，长期成长板块受益。(2)行业层面，半导体行业国产替代逻辑不断增强；当前新能源车市场渗透率已达12.7%，电动化浪潮即将开启；碳中和框架下光伏、风电等扩张空间广阔。(3)交易层面，半导体、新能源车、光伏以2023年的盈利对应估值分位数分别为18%、43%、32%，估值性价比仍较高。
行业配置关注三个角度：第一，盈利见顶背景下中小盘成长仍是主线。其二，估值景气匹配角度，半导体、光伏和新能源车等板块景气度保持强势，但当前热门板块的交易较为拥挤，可关注景气度短期改善明显但估值偏低的面板和军工以及中报业绩最有可能超预期的煤炭和石化。其三，政策导向催化角度，半导体、新能源和物联网等相关板块和科创板中长期都将受益；国改短期有望加速，低估值的国企有催化；义务教育“双减”政策公布，短期有望推动体育相关需求上行。

#德圣灵活进取# #财经# #股票# #今日看盘# #投资# #基金# #现货黄金#
青岛中程 sz300208  贵州茅台 sh600519  中国平安 sh601318
创业板指 sz399006 上证指数 sh000001 沪深300 sh000300 收起d",0,0,1
查理芒格的粉丝,2021-07-25:2021-07-26,50,8,双减政策,4663327241011769,1877892520,《深度解析：“双减”政策大跌的背后，是国策的变化，是A股未来方向的》 O深度解析：“双减”政策大跌的背后，是国策的变化，是A股未来方向的,0,0,0
虎show,2021-07-25:2021-07-26,50,9,双减政策,4663326532180988,6087767848,"0726 #七上八下#

#双减政策来了#，教育培训行业一片哀嚎；
#新东方好未来股价腰斩#，鸡娃内卷将终结？ L虎show的微博视频",0,0,7
融艺投资,2021-07-25:2021-07-26,50,9,双减政策,4663325692265409,1084248027,#A股夜报：三大指数全线走低茅台日跌百元 “双减”政策落地教育股两日腰斩##O网页链接,0,0,1
垚之木石,2021-07-25:2021-07-26,50,9,双减政策,4663325549664915,5506820614,"友观：跌得好！教育股全线大跌，豆神教育跌20%，科德教育跌超13%，勤上股份、学大教育、昂立教育跌停。科德教育、传智教育、凯文教育等跌超9%。
“双减”政策落地，对在线教育的商业模式和估值体系带来毁灭性的冲击。
放着正归教育不发挥作用，让业余教育大行其道，这是走邪路！还有医院，放着护士不用，用护工，这都是斜门歪路。
让学校发揮作用，让补课机构关门倒闭。这才是正道。
我观：这一轮政策下来，政府达不到释放最大生育潜能的目的。校外补课是外因，内因在校内，双减的目的也达不到。这些政策对构成社会的最好的和最坏的基本没有影响，影响的是中产阶层。可以预见的直接结果，一是更多中产阶层把孩子送到国外，轻龄化；二是放弃努力学习的学生是最大的受害者。 2北京 收起d",1,0,1
家长研习社,2021-07-25:2021-07-26,50,9,双减政策,4663325202320235,2081494965,关于学习“双减”政策，探讨新时代教育发展的家长座谈会圆满结束！家长代表们热烈讨论，思想碰撞！博林教育绝对拥护国家关于教育的政策改革，坚持“让教育慢下来的”、“立德树人”的教育理念，携手家长一起培养孩子的学习力，让孩子拥有可持续学习的内动力！,0,0,0
upc刘萃,2021-07-25:2021-07-26,50,9,双减政策,4663324371324936,2491036034,"#双减政策的落地能缓解鸡娃焦虑吗#你别来，我就无恙。
无悲无喜，不闻不见。
开始#以家人之名#是陌生人，那便让切回到初。",0,0,0
只道当下,2021-07-25:2021-07-26,50,9,双减政策,4663324149554745,3073927597,捐款捐赠沦为了趁热度的最佳方式，这世界太疯狂，急需重构秩序。 这样看来，义务教育“双减”政策初衷也是为了重构教育的市场秩序，回归教育本质！ 抱歉，作者已设置仅展示半年内微博，此微博已不可见。,0,0,1
幸运青色,2021-07-25:2021-07-26,50,10,双减政策,4663323658292229,2647144990,所以双减政策是不给师范生留活路了是吗,0,0,4
科斯伍德sz300192,2021-07-25:2021-07-26,50,10,双减政策,4663323200851262,6502069927,科德教育 sz300192 “双减”政策落地 新东方豆神教育等多家公司提示重大不利影响，点击链接查看更多->O“双减”政策落地 新东方豆神教育等多家公司提示重大不利影响,0,0,0
拓维信息sz002261,2021-07-25:2021-07-26,50,10,双减政策,4663323017356430,6501976141,拓维信息 sz002261 “双减”政策落地 新东方豆神教育等多家公司提示重大不利影响，点击链接查看更多->O“双减”政策落地 新东方豆神教育等多家公司提示重大不利影响,0,0,0
ST紫学sz000526,2021-07-25:2021-07-26,50,10,双减政策,4663322894409825,6501692189,学大教育 sz000526 “双减”政策落地 新东方豆神教育等多家公司提示重大不利影响，点击链接查看更多->O“双减”政策落地 新东方豆神教育等多家公司提示重大不利影响,0,0,0
隆成金融旧hk02997,2021-07-25:2021-07-26,50,10,双减政策,4663322764378941,6508273600,中国金石 hk02997 “双减”政策落地 新东方豆神教育等多家公司提示重大不利影响，点击链接查看更多->O“双减”政策落地 新东方豆神教育等多家公司提示重大不利影响,0,0,0
新南洋sh600661,2021-07-25:2021-07-26,50,10,双减政策,4663322659786967,6500819213,昂立教育 sh600661 “双减”政策落地 新东方豆神教育等多家公司提示重大不利影响，点击链接查看更多->O“双减”政策落地 新东方豆神教育等多家公司提示重大不利影响,1,0,0
育见新闻,2021-07-25:2021-07-26,50,11,双减政策,4663320962146628,6020516658,【义务教育“双减”政策公布：强化学校教育主阵地作用】强化学校主阵地作用、深化校外培训机构治理，“双减”重磅文件落地，如何还孩子一个快乐无忧的童年？#灭校外培训虚火 还教育生态清风# #如何综合推进“双减”工作？# #“双减”政策来了，家长还焦虑吗？# #双减政策# LCETV新闻的微博视频,17,5,29
灵魂之镜,2021-07-25:2021-07-26,50,11,双减政策,4663320940382913,1199580857,《校外培训遭“核打击”！多家A股上市公司回应，谁受冲击更大？机构火线解读……》上个周末，校外培训迎来“大地震”。7月25日晚间，又有多家上市公司发布公告，回应“双减政策”的影响。O网页链接,0,0,0
李不悟l,2021-07-25:2021-07-26,50,12,双减政策,4663319770695133,7650572137,"#双减政策的落地能缓解鸡娃焦虑吗#
可爱的家长们，你的教育焦虑是自我设限
本着消除家长们的教育焦虑，发篇原创共赏之。
三等才靠教
二等才靠修
一等才靠悟
社会进程的加速，不意味着要随波逐流。
你现在需要的不是加速追赶，应该慢下来或者停下来，
重新思考，打破重来，重塑观念，杨帆蓝海！[2021]",0,0,0
朴素的Solomon,2021-07-25:2021-07-26,50,12,双减政策,4663319744745619,3662207237,"网友的嘴巴太毒了，关于双减政策，网友说：

自从东莞出事后，小姐的价格可是越来越高。因为需求始终在，行政层面上打卖家没用，买卖一样会发生，且躲避打击的成本还会转嫁到买家身上。",2,5,7
玲儿的胡言乱语,2021-07-25:2021-07-26,50,12,双减政策,4663318985312609,2629304801,#双减政策的落地能缓解鸡娃焦虑吗##电视剧叛逆者#拎得清的上海人 不好意思我可能拎不清,0,0,0
公考李思思,2021-07-25:2021-07-26,50,12,双减政策,4663318344631566,5517137378,"❗️进一步减轻义务教育阶段学生作业负担和校外培训负担❗️
答题又有内容啦，赶快记住✅
#双减政策##中小学# L粉笔李思思的微博视频",60,12,190
Thur_su,2021-07-25:2021-07-26,50,12,双减政策,4663318076198276,2472172123,#双减政策的落地能缓解鸡娃焦虑吗#到此 为止.悲伤的秋千#以家人之名#,0,0,0
微雨梧桐树,2021-07-25:2021-07-26,50,12,双减政策,4663317551650401,1847005443,#双减意见如何规范学生作业和校外培训# 现在这些中小学教育出台的各种政策真的看不懂，根本都不触及问题实质，小孩升学全靠拼爹妈划学区，爹妈买不起学区房小孩就永远输在起跑线上了。为什么不能像高考一样全市统考让小孩自己用成绩决定自己的未来？,0,0,0
朱耿洲-资本策划CCP,2021-07-25:2021-07-26,50,12,双减政策,4663317362121889,1507947191,我发表了头条文章:《义务教育“双减”政策出台：学科类培训机构一律不得上市融资，教育部》 O义务教育“双减”政策出台：学科类培训机构一律不得上市融资，教育部 2广州·中国资本策划研究院,0,0,0
雪球投研,2021-07-25:2021-07-26,50,13,双减政策,4663317072974138,3569165071,"今天大跌的基本是高奢赛道，朱门酒肉臭，路有冻死骨。什么是高奢赛道，就是不是生活必须社会必需，对生活毫无意义的显摆赛道。乡村儿童为早餐奶而精打细算，而城市里小孩被当做商品一样打造，各种补习一年大几十万的支出。农民工白面馒头，有人夜夜笙歌一桌饭菜茅台上一箱。有人为省几十块钱感冒药而不断喝白开水，有人去美容院打个美容针好几万，隆个硅胶假胸做个鼻子几十万。虽然说花自己的钱无可厚非，但社会如此内卷和不公倒逼政府必须想办法平权。

以前是效率优先兼顾公平，现在提公平优先兼顾效率。
所以双减政策不仅仅是说针对教育，要去追根溯源。抖机灵可以，但抖完机灵还是要思考政策真正的用意。
人口问题一方面，经济转型一方面，高科技卡脖子一方面。
暂时远离高奢赛道，政策一出，不管你行业多景气都得玩玩。 收起d",6,1,7
同花顺,2021-07-25:2021-07-26,50,13,双减政策,4663316277107272,1776830283,"【A股夜报】三大指数全线走低，茅台日跌百元 ，“双减”政策落地，教育股两日腰斩！

1. 两市成交额14190亿元，创年内新高

成交量方面，两市合计成交金额14190亿元。北向资金全天成交1688.26亿元，占比A股总成交量的比重为11.90%。具体来看，北向资金今日合计净卖出128.02亿元，其中沪股通净卖出56.50亿元，深股通净卖出71.52亿元。

2. 茅指数集体大跌，基金加速转投“宁组合”

7月26日，三大指数出现大规模下跌，上证指数、创业板盘中一度跌超百点，市场恐慌性抛售加剧。从跌幅榜来看，茅指数集体大跌，医美茅华熙生物、爱美客双双跌超15%，眼科茅爱尔眼科大跌10.40%，教育茅中公教育10%跌停，贵州茅台、万科A、科沃斯）、中国平安等各传统行业龙头均跌超5%。

3. 白酒板块领跌两市，茅台日内跌百元

早间开盘后，白酒板块便一路下杀，盘中一度跌超7%，尾盘跌幅虽有所收窄，但仍以大跌5.47%收盘。板块内海南椰岛、酒鬼酒、水井坊跌停，山西汾酒、皇台酒业、舍得酒业、今世缘均跌超8%，贵州茅台、洋河股份、五粮液等也均跌超5%。

而“宁组合”则表现得更为坚挺，中芯国际涨超10%，天齐锂业（002466）涨停，赣锋锂业（002460）、阳光电源（300274）等涨幅均超3%。

4. 外围扰动不断，恒生指数跌超4%

年初以来港股整体走势不佳，至今跌幅已超15%。近期，国内监管扰动再起，香港恒生指数应声大跌4.13%，恒生科技指数更是以大跌 6.57%报收，一众名企惨烈收盘。 收起d",1,4,8
崔复临,2021-07-25:2021-07-26,50,13,双减政策,4663316180112484,3206420251,"基本上初中的课程量是小学的3倍，高中的学习难度是初中的5倍，大学的课程量是高中的10倍，社会上所需要的学习的东西是大学的50倍以上。

双减之后，意味着从初中开始，就有一半的同学升不到普通高中了。

升上高中的同学们，面临的是高手与高手之间的较量。未来的学生早早地就会像鸡尾酒一样明显地分层，很多同学在中考过后，彼此就走上了不同的道路。匆匆一别，就是一生。

人生竞赛的本质就是一场龟兔赛跑，一场超过100个马拉松的赛跑，但是太多人把人生当作百米冲刺了。

#双减政策# 收起d",0,0,4
大不列地,2021-07-25:2021-07-26,50,13,双减政策,4663314397791985,2664160913,#双减政策的落地能缓解鸡娃焦虑吗#逼着家长自学鸡娃,0,0,0
sweettang,2021-07-25:2021-07-26,50,13,双减政策,4663313978363875,1365482530,从华为开始，中国与欧美市场就逐步开始走向分裂。从今年教育机构判死刑的双减政策开始，国际资本也开始了裂变。有人改规则，有人就会掀桌子！,0,0,0
去哪聊聊,2021-07-25:2021-07-26,50,13,双减政策,4663313793024220,7590132958,#教育##教培双减新政落地##小学生##中小学# 今天这张图很有意思，起因今天A股杀跌，尤其教育相关板块重创，可能引发市场连锁反应。双减政策下来后，课外辅导机构肯定大受影响，确实可能带来一连串的蝴蝶效应，包括培训机构边上的专门以家长为目标的业态，肯定也会受影响。那么，双减会带来新的教育不公平吗，我下次再专门讲讲。 收起d,0,1,1
森海班,2021-07-25:2021-07-26,50,13,双减政策,4663313616607935,5119005195,"#双减意见如何规范学生作业和校外培训#教改的专家们，你们是否真正到了一线调研，还是凭借下面“上报”的一些数据，来制订政策。
教育的核心是育人，育人的核心是提高素养，不是资本运作的工具。
作为（一线班主任）的核心工作是加强学生品行培养，如果仅仅是为了评职称才当班主任，这种人不配当班主任，不配当老师。
“双减”又怎样了，那该加的地方又在哪里呢？光减不加嘛？能量怎么守恒，能有效促进中国教育发展嘛？
要有效的减，就得有效的强化另外一些事。 收起d",0,0,0
谢小希话费店,2021-07-25:2021-07-26,50,13,双减政策,4663313278175216,3045983723,#双减政策的落地能缓解鸡娃焦虑吗#胖女生日常穿搭[超话]#以家人之名#160cm 130斤了解下,0,0,0
用户6124382291,2021-07-25:2021-07-26,50,14,双减政策,4663313253013622,6124382291,#东方财富#今天走成这样确实需要总结双减政策对科大讯飞是利好，不需要争论，但可以追问一下利好什么？是科大讯飞人工智能因材施教业务板块。但是需要看到他收购的子公司确实存在校外培训服务，虽然占比很小，可这块肯定是减分的。还有教育板块占比目前并不是大头，概念也并不纯粹，本次政策落地将使这块业务做大做强，这是长期的利好而不是今天的利好。其次今天大盘的比较仓，也是一个因素。第三技术面下方这个没有补完的缺口的牵制作用。第...O今天走成这样确实需要总结双减政策对科大讯飞是利好，不需要争论，但可以追问一下利好来自@东方财富网 收起d,0,2,1
深圳教育,2021-07-25:2021-07-26,50,14,双减政策,4663311196491735,2859077682,【坚决拥护“双减”政策，深圳校外培训机构这样表态！】2021年7月25日下午，深圳市教育局召集部分校外培训机构负责人进行座谈，认真学习《中共中央办公厅 国务院办公厅关于印发<进一步减轻义务教育阶段学生作业负担和校外培训负担的意见>的通知》精神，就深圳市贯彻落实中央文件精神，推进“双减”工作听取培训机构意见建议。O坚决拥护“双减”政策，深圳校外培训机构这样表态！ 收起d,0,11,12
唇愛晨,2021-07-25:2021-07-26,50,14,双减政策,4663310363138006,5887110509,#双减政策的落地能缓解鸡娃焦虑吗#上次买东西送了块100g海盐巧克力 吃了四天才吃完。近疯狂想吃巧克力#以家人之名#,0,0,0
小禾呦520,2021-07-25:2021-07-26,50,14,双减政策,4663309858770964,3233750427,#双减政策的落地能缓解鸡娃焦虑吗#觉得要配合考试选拔一并改革，不然平时补不了课，考试有贼难（深圳中考数学都是奥数级别了），照这样下去，不焦虑才怪上不了大班，都改一对一了，减负减负，越减负担越重…… 2深圳,0,0,2
L_可可果,2021-07-25:2021-07-26,50,14,双减政策,4663309775150102,6453722629,"#双减意见如何规范学生作业和校外培训#
作为一个无奈进入教培行业的应届毕业生，双减政策带给我最大的感受——人在时代面前，不过一粒灰尘。
7月应届生合同刚签社保刚交，前途未卜、身份不保，再就业又谈何容易？
理解国家，理解政策，只能怪自己能力不高，眼光短浅，踩了教培的这个大坑。",2,2,1
东东20130315,2021-07-25:2021-07-26,50,15,双减政策,4663309183227977,1185332797,"#双减政策的落地能缓解鸡娃焦虑吗##电视剧叛逆者#
新年快乐啦啦啦！
新的年旺起来！",0,0,0
社畜茶水间,2021-07-25:2021-07-26,50,15,双减政策,4663308991337344,6626867192,"投稿：
茶茶您好，这里想投稿~主要是想询问一下各位做影视的小伙伴，大家对自己后续职业发展都是怎样规划的呢？

我本人是做了大概有五年左右的影视行业，熬不动了所以近半年转行跳去了在线教育，万万没想到才做了半年就出了双减政策感觉自己在被裁边缘瑟瑟发抖……有点想考虑跳回影视行业。但顾虑是觉得影视太吃青春饭了，总有年龄大熬不动夜的一天，也总有要顾虑家庭的时候，现阶段有些迷茫后续该怎么决定职业道路。

所以想请教一下各位茶水间小甜点，大家都是怎么规划后续职业发展的呢？肥肠肥肠感谢！ 收起d",3,74,200
数学老师韩鹏,2021-07-25:2021-07-26,50,15,双减政策,4663307153441466,3350521100,"#双减意见如何规范学生作业和校外培训#希望这个政策能消除家长们“军备竞赛”的压力，也还给学生们一个自由成长的空间。
学生的作业甚至是考试，都反映的是一个动态成长的过程，而不是一个冰冷的分数所能体现的。这也要求教育对学生的评价更应多角度，全过程，才能客观准确地把握育人的标准。",1,7,10
宁波学区房攻略,2021-07-25:2021-07-26,50,15,双减政策,4663306565980421,6273485346,校外培训机构凉凉了！减轻义务教育学生作业负担和校外培训负担，“双减”政策落地看这八大点 2宁波 L宁波学区房攻略的微博视频,0,0,3
