text,mid
你已经够瘦够美了，瘦过头反而会损失自己独特的辨识度。独特的才是不可替代的，不要瞎搞,4909655766339078
允宝是不是喜欢夏天和海边呀,4909655766339078
好养眼的颜值，心动了,4909655766339078
回去了跟我拍一组@热心市民621,4909655766339078
允允，这组好看,4909655766339078
美死啦,4909655766339078
美美 请多拍林允超话,4909655766339078
我的夏日宝贝好美啊,4909655766339078
今天的允儿真美真好看,4909655766339078
好漂亮😍,4909655766339078
允允好漂亮~,4909655766339078
哈哈哈哈哈哈哈哈超级可,4909655766339078
我喜欢躺在草地上的那几张,4909655766339078
我们家的美人鱼姐姐好漂亮,4909655766339078
图二真文静呀,4909655766339078
喜欢,4909655766339078
小允什么风格都能完美驾驭,4909655766339078
允宝，你这组好绝~,4909655766339078
大家都轻描淡写的说出来曾经的痛苦,4909649634267545
@福气还在后头 @只只不止止 来笑！哈哈哈哈哈哈,4909649634267545
我们安徽高考的时候，反正我做狼毫笔没过关，我捉不住黄鼠狼，还好我能吃辣，作为特招生被浙江引进读的大学。,4909649634267545
我们河北高考的时候，反正我做安徽正宗牛肉板面没过关，做到一半分不清到底是安徽的还是河北的了，不过我驴肉火烧做得好抓驴抓的溜，作为特招生上的大学,4909649634267545
哈哈哈哈哈 笑的崩溃,4909649634267545
山东打女人那个…没有梗可以不说真的很低俗,4909649634267545
山东考什么？？？,4909649634267545
浙江下海捕鱼笑死我了,4909649634267545
贵州考什么,4909649634267545
我们重庆高考的时候，反正我做火锅底料没过关，辣子呛得我眼泪直流，后来全靠我一口气爬上三个山腿都不抖作为体育生进入的大学。,4909649634267545
我们山东高考的时候，反正我种大葱没过关，不到1米8被考官发现不够山东人平均身高被赶出场了，还好全靠我会烙煎饼，作为特招生读的大学,4909649634267545
嵌糕那个肯定是台州的,4909649634267545
@_lbtX,4909649634267545
我们黑龙江高考的时候，反正我的烧烤学没过关，麻辣烫还没煮熟，差点给考官吃中毒，后来全凭我一身砌火炕的本领，作为特招生读的大学。,4909649634267545
@生若白驹,4909649634267545
hhh需要天津,4909649634267545
我们广西高考的时候，我种的各类水果产量都不行，还好我卖水果都是10块钱三斤，作为特招生读的大学,4909649634267545
我们山东高考的时候，反正我夜爬泰山没过关，作弊走索道让老师抓到了，后来去开挖掘机作业，结果把电缆挖出来了当场说要给我不及格，还好我会煎饼卷大葱，卷到考官心里去了，作为特招生上的卷煎饼大学,4909649634267545
@少年请看镜头 @失契齿轮_,4909649634267545
不是 你们都是特招生啊？！,4909649634267545
我们山东高考的时候，我煎饼卷大葱没做好，挖掘机开到一半还没油了，还好我说我要考公把考官感动了，作为特招生读的大学,4909649634267545
我们山东人都在备考 连评论都没有,4909649634267545
那个快乐牛油果到底哪个地方的,4909649634267545
没有贵州，因为我们贵州还没有通电,4909649634267545
河北怎么这种话题都没有存在感,4909649634267545
"我们陕西高考的时候，反正我做肉夹馍没过关,做了一个饼也不脆肉还馊了，还好兵马俑当的好，作为特招生读的大学。",4909649634267545
我们北京高考的时候，反正我的炸酱面没过关，面都坨了。还好我又做了烤鸭，作为特招生读的大学,4909649634267545
@沙坡村男子技校,4909649634267545
@牛馍王小苏 @布川枯芝 哈哈哈哈哈,4909649634267545
@用户麻了 哈哈哈哈哈,4909649634267545
@Dei大湿 买,4909649634267545
我们黑龙江高考的时候，我唱二人转老师还夸我唱的好，不过麻辣烫宽粉没煮熟芝麻酱调稀了麻辣拌整的还行，烧烤有点烤糊边了不过料撒的刚刚好，烤冷面我做的嘎嘎好还有汤呢，东北大冷面醋有点放少了，锅包肉忘记放萝卜丝点缀了，东北大拉皮我过关了，堆雪人那天雪有点松没没堆好差点就能堆到一米八了,4909649634267545
我们贵州高考的时候，反正我吃折耳根没过关，吃了一盘就yue了，还好我喝茅台很行，把考官都喝趴下了，作为特招生上的大学,4909649634267545
@在这儿呢罗罗,4909649634267545
@Everglow________,4909649634267545
@___你神经病啊 辽宁是啥,4909649634267545
安徽那个是地域黑吧,4909649634267545
@有钱也有趣 做螺狮粉 粉没泡好 全靠传销拉下线拉得好作为特招生,4909649634267545
我们湖北高考的时候有人把热干面倒长江里，热干面里麻酱太多了导致长江糊了，过不了长江，被黄鹤楼运到到考场的时候还差点迟到了,4909649634267545
我们河南高考的时候，地种得不好，不让上大学,4909649634267545
东北吃绿化带是什么意思,4909649634267545
宁夏呢宁夏呢,4909649634267545
哈哈哈哈@差一个脑袋,4909649634267545
@剥了壳的毛栗子 不要太离谱，一定是你烩面做的好,4909649634267545
哈哈哈哈哈哈因为河北真的在高考,4909649634267545
我们北京高考的时候，反正我唱京剧没过，炒肝儿还没炒熟，差点给考官吃中毒，后来全凭能一口气喝十碗豆汁，作为特招生读的大学。,4909649634267545
福州不就是省会吗,4909649634267545
我们海南高考的时候，反正我爬椰子树没过关，爬到一半被椰子砸晕了，还好我记得海南的省会是三亚，作为特招读的大学,4909649634267545
安徽的梗在哪,4909649634267545
河北呢,4909649634267545
山东考挖掘机操作和挖掘机拆装与维修。对我来说拆装维修很麻烦，零件太大了搬不动，得申请辅助挖掘机。老师说这样操作不熟练反而会影响成绩，难顶，哪门都得好好学不能偏科啊,4909649634267545
山西考什么,4909649634267545
我们河北高考的时候，衡水管理模拟体验我没挨住，困的直接睡死，幸好我安徽牛肉板面做的不错，考官夸我做的正宗，直接炫了两大碗，作为特招生读的大学,4909649634267545
我们海南高考的时候，反正我摘椰子没过关，摘下来的椰子把考官砸晕了得零分，还好我过年过节时杀鸡多，三下五下拔鸡毛快，作为特招生读的大学。,4909649634267545
@噗噗大脸怪 看下这个抵制抑郁,4909649634267545
@我是真的很困额 @再吃一口巧克力_,4909649634267545
@是远坂琳,4909649634267545
下蛊给监考老师一块蛊中毒了……差点没学上,4909649634267545
我们河北高考考密集式跑操,4909649634267545
我们天津高考的时候，反正我做麻花没过关，扭麻花的时候把胳膊抻抽筋了，还好我盘头盘得高，作为特招生读的大学。,4909649634267545
我们东北高考的时候考给锅包肉炸脆壳，不够脆的上不了大学，而且分老式和新式两科进行考核,4909649634267545
终于有青海的了，落泪,4909649634267545
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈@小疯子絮,4909649634267545
邮费截图的吧,4909649634267545
我们广西高考的时候，反正我吃螺蛳粉没过关，吃到一半被考官发现不加辣椒赶出场了，还好全靠我会唱山歌，作为特招生读的大学,4909649634267545
广西的呢,4909649634267545
@祯可爱l,4909649634267545
新疆呢新疆呢新疆呢新疆呢新疆呢新疆呢新疆呢新疆呢新疆呢新疆呢新疆呢新疆呢,4909649634267545
还有福建的梗吗,4909649634267545
我们广西高考的时候，反正我唱山歌没过关，唱一半破音跑调了，还好煮过三年螺蛳粉特别熟练，作为特招生读的大学。,4909649634267545
@我是银子子 好多食谱,4909649634267545
@你这是在说我小周飘,4909649634267545
@YY_偏执的小-情绪,4909649634267545
我们重庆高考的时候，反正我爬楼梯没过关，爬了几步累得遭不住就直接跑了，还好我吃火锅贼六，作为特招生读的大学。,4909649634267545
@偶是胡兔子 笑死了,4909649634267545
我们云南高考的时候，菌子采摘我不会骑大象科目带大象踩伤了考官，还好毒pin鉴定那科因为我是版纳人基础比较好，这才把分拉上去才有大学上,4909649634267545
@油菜不吃菜,4909649634267545
我们山西高考的时候，反正我削面没过关，削了一半实在端不动面了，还好全靠我喝醋喝的麻溜，作为特招生才上的大学。,4909649634267545
@XXK君掉了一只鹿,4909649634267545
我河北的，因为我不喜欢吃面，所以真的做不出来安徽牛肉板面！还好我朵拉头剪的比他们都好，作为特招生读的大学,4909649634267545
@shadow想逃逃 速来,4909649634267545
我们山东高考的时候，反正我开挖掘机没过关，履带差点压着考官的脚得零分，还好我早早种下的大葱长得高，竖起来比考官还高，作为特招生读的大学。,4909649634267545
哈哈哈哈哈哈哈,4909649634267545
怎么自动点赞呀,4909649634267545
在广东抓不了蟑螂是上不了大学的,4909649634267545
@小陶今天很美丽 安徽呢？,4909649634267545
骑熊猫骑得溜哈哈哈哈哈哈哈哈@大橘子hh,4909649634267545
下次把我截进去哈哈哈哈，哈哈哈,4909649634267545
我们江西高考的时候我米粉做的一般差点被刷掉，辣椒没注意，放潮过期了，差点给考官吃进医院，最后还好会御剑飞行和画符抓鬼，勉强上了个大学,4909649634267545
我们山东高考的时候，反正我的挖掘机考试没过关，还要每个人带着大葱比谁的高，我也不行，后来纯靠煎饼烙得好，作为特招生读的大学。,4909649634267545
你们广东人别太过hun了我说,4909649634267545
@铁锤猛女 @很爱吃生腌 @鱼丸粗面不要鱼丸丸 给我看饿了哈哈哈哈,4909649634267545
上海考什么呀？,4909649634267545
@十五5十,4909649634267545
@康情深,4909649634267545
@嘿你笑的像花一樣 笑的头昏,4909649634267545
我们内蒙高考的时候，反正我的蒙古包建筑学没过关，还要每个人带白酒和小羊去烤全羊，后来考夜间骑射凭感觉射了好多，作为特招生读的大学。,4909649634267545
上📺了,4909649634267545
江西考什么,4909649634267545
吉林人前阵子路过井盖没绕过去，打了自己手三下，具姥姥说这样就不会有厄运了,4909649634267545
打女人这种事情也可以拿来娱乐化了吗…？,4909649634267545
高考只是人生的一个转折点要放轻松,4909655773417012
愿明天所有学子高考发挥都能超长,4909655773417012
如果能够回到高考，我一定会对自己说一声，加油，你已经很棒了,4909655773417012
高考大捷,4909655773417012
加油借吉言,4909655773417012
希望所有的高考生在明天都可以取得好的成绩，高考加油,4909655773417012
不要紧张用最放松的心情去赴考，相信自己一定可以的,4909655773417012
谢谢,4909655773417012
没信心考出好成绩，但是我会全力以赴，平常我只考了350+，希望可以上400🙏🏻,4909655773417012
愿考生们都能走出人生的转折点实现梦想,4909655773417012
时间过得好快呀明天就要高考了,4909655773417012
希望考生们都能考上心仪的大学,4909655773417012
正常发挥就好，如果超常发挥那就更好,4909655773417012
加油加油！金榜题名,4909655773417012
高考那会吧，其实还好，虽然紧张但是想的少,4909655773417012
回想自己当年高考，心态真的不想，遇到一道难题就卡半天,4909655773417012
后面才发现高考只是人生很小的一部分,4909655773417012
一定要放松心态,4909655773417012
希望高考学子能够胜利凯旋而归冲吧,4909655773417012
高三学子加油希望不负自己的努力和梦想,4909655773417012
那天会因为洪水考不了，但不要太难过，一定要调整好心态一定要,4909655773417012
六月的长风即将吹起，你我必将殊途同归，我们顶峰相见,4909655773417012
相信自己一定会发挥出最好的水平，放松自己的心态,4909655773417012
愿所有考生都能心想事成题目都会做,4909655773417012
时间好快啊 都离我高考时候十多年了 在这预祝今年所有高三考生金榜题名！！,4909655773417012
原来我已经是七年前的考生了时间真快,4909655773417012
虽然高考离我很远很远了，但是当初考试的时候的紧张真的历历在目,4909655773417012
希望所有的高考生在明天都可以不紧张焦虑高考加油,4909655773417012
希望大家都能取得满意的成绩，所得皆所愿,4909655773417012
相信付出就会有回报,4909655773417012
用笑脸去迎接高考希望每一位考生都能顺利上岸,4909655773417012
不要给自己那么大的压力，努力过就好，展示自己真实水平,4909655773417012
尽自己所能就好了,4909655773417012
平常心就好发挥尽力就好不要太自责,4909655773417012
保持好心态非常重要，好好迎接明天的高考,4909655773417012
那你就祝愿所有的考生们都可以实现自己的梦想完成自己的目标,4909655773417012
希望明天考试的各位考生都可以取得很好的成绩，都能考上自己理想中的大学,4909655773417012
一次高考是你们的一个转折点，希望你们加油努力,4909655773417012
高考加油，放平心态，答出最满意的答卷，给你们加油,4909655773417012
明天就是高考了，考生们一定要加油,4909655773417012
一起为考生们助力加油，希望都能实现梦想,4909655773417012
好好的加油考一个理想的学校,4909655773417012
挥毫纸间鱼跃龙门都能得偿所愿,4909655773417012
请考生们相信自己一定能够发挥出最好的水平,4909655773417012
当时我自己高考的时候真的好紧张，就怕考不好，考不上好的大学,4909655773417012
今年复读再考 很怕到时候语文阅读脑子不集中会想其他的这不是我能控制的 越不想想 大脑越要想 真讨厌,4909655773417012
希望同学们可以在考场上发挥出最好的状态,4909655773417012
保持一个良好的心态不要太紧张尽力而为就行,4909655773417012
祝福所有的高考学子：心所至梦必达，取得好成绩,4909655773417012
相信考生们都能考出好成绩 你们的未来一定会更好的,4909655773417012
祝所有的考生都能正常发货，金榜题名,4909655773417012
明天就是高考了大家记得千万不要紧张的,4909655773417012
时间一晃而过马上又迎来了高考,4909655773417012
希望所有的考生都能考出自己理想的成绩，加油,4909655773417012
高考真的是很久以前的事情了，希望高考的学生都能够加油,4909655773417012
只要参加了高考，你就是最棒的,4909655773417012
人生就像是一场旅程，不在乎旅途的终点，而在意过程,4909655773417012
一定要用一颗上进的心来迎接挑战,4909655773417012
这也算是我们人生的转折点了，希望大家都可以得偿所愿,4909655773417012
希望考生们都能稳定发挥 你们一定都会取得好成绩的,4909655773417012
一定要勇敢充满自信的迎接挑战,4909655773417012
如果再来一次我一定会好好学，好好考，祝高考学子考试顺利,4909655773417012
高考和平常一样，只要放松心态都能考出理想的成绩,4909655773417012
如果可以回到过去我当年一定要好好考试啊,4909655773417012
希望高考学子们都可以发挥出自己的水平，金榜题名,4909655773417012
人生最重要的不单是高考，心态一定要稳,4909655773417012
祝明天你们可以旗开得胜,4909655773417012
高考一定要加油啊，这是人生的一个转折点，要努力。,4909655773417012
送上我的祝福，让你们充满信心和勇气迎接这场挑战,4909655773417012
考出好成绩，实现自己的梦想,4909655773417012
希望考生们都不要紧张，发挥出自己应有的水平就好了,4909655773417012
祝愿你们取得优异成绩考上理想大学,4909655773417012
明天就要高考了，希望所有的考生一定要放平心态，不要太紧张,4909655773417012
家人们染什么颜色的头发啊,4909655773417012
高考那一天多少还是有点紧张的，高考是人生的转折点,4909655773417012
相信自己我可以，今年一定上岸！,4909655773417012
只要内心坚定相信自己可以的就一定可以，都给我冲啊,4909655773417012
加油,4909655773417012
希望所有的高考生都可以金榜题名考上自己理想中的大学,4909655773417012
祝愿2023的考生都能顺利上岸，相信自己一定能做到,4909655773417012
祝所有的考生都可以取得不错的成绩，实现自己的梦想,4909655773417012
马上就是高考的祝愿所有考生都可以金榜题名，考上自己理想的大学,4909655773417012
十几年寒窗苦读就是为了这一刻，一定要拿出最大的实力来,4909655773417012
希望高考的学子们都可以取得最优异的成绩,4909655773417012
祝自己高考顺利上岸,4909655773417012
向今年参加高考的学子们送上祝福，都能够金榜题名,4909655773417012
谢谢！,4909655773417012
滚烫青春，无畏向上，我们顶峰见！,4909655773417012
好好睡觉，好好吃饭，好好上厕所，考好考不好无所谓,4909655773417012
不管结果怎样保持乐观上进的心态,4909655773417012
考生们加油冲！你们都是最棒的,4909655773417012
进考场的时候一定不能紧张放轻松,4909655773417012
希望所有考生不要太紧张，一定要适当的放松一下自己,4909655773417012
那些年为高考拼过的命、熬过的夜、写过的题后来啊都成为了我热烈青春中靓丽的一笔，加油,4909655773417012
我想对当年的我说 考的不好就复读 不要留下遗憾 不要让自己一直后悔,4909655773417012
替高考学子加油，希望你们可以发挥出自己的水平,4909655773417012
愿学子们都能考到自己理想的大学,4909655773417012
在此祝福考生们都能取得优异的成绩,4909655773417012
祝愿所有的考生都能够考上自己理想的大学。旗开得胜，金榜题名,4909655773417012
此人经常在邯郸地区（曲周、鸡泽、永年）等地，以检举、揭发相关企业破坏环境、违规生产疫情防控不力等为由在网上发布负面文章（见截图），希望公安、网信等有关部门核实其身份和目的，维护地区良好政治生态。,4785774031015887
高考的弟弟妹妹加油，放平心态，心里越慌越容易失误，加油哦,4909663878120692
明天高考，姐姐给个鼓励,4909663878120692
高考加油,4909663878120692
明年就轮到我啦宝贝,4909663878120692
高考已经离我很遥远了,4909663878120692
高考加油！（双马尾版）,4909663878120692
收到谢谢老婆@赵粤,4909663878120692
甜妹,4909663878120692
加油加油加油,4909663878120692
和饱饱一起为高考生加油,4909663878120692
高考完已经是上辈子了来打个招呼吧,4909663878120692
还有一天就高考了现在连最简单的题都不会最近的状态也是直线下滑天天熬夜玩手机我一直在想我到底能不能考上如果不能考上我要去干嘛打工？复读？还是九月份继续读我的大四,4909663878120692
老公 已经高考完n年了 还是很紧张 可以给我一个亲亲吗,4909663878120692
老公我考六级下次祝福我一下,4909663878120692
会长，我明天高考，会加油哒！,4909663878120692
加油呀！,4909663878120692
我好像又来晚了？,4909663878120692
希望明天的高考生发挥超常，一举高中！,4909663878120692
宝贝这套图还有没有存货,4909663878120692
让妹妹不要太劳——累哦,4909663878120692
老婆——,4909663878120692
高考加油💪,4909663878120692
希望未来的妹妹回忆高考，记得的是家人的支持和陌生人的祝福，比起难以预料的分数，我非常坚定地相信她会成长为像姐姐一样坚强、美好且善良的人//@赵粤:今天妹妹高考,4909663878120692
祝所有高考学子都能旗开得胜！,4909663878120692
高考完我就是准高三了,4909663878120692
老婆,4909663878120692
加油！！？,4909663878120692
要高考的朋友们，你们做过那么多的卷子，经历过那么多场考试，要相信自己平时一点一滴的付出！加油！！汗水泪水是不会背叛自己的！,4909663878120692
答题答的手都糊了宝,4909663878120692
好耶 大家都高考加油,4909663878120692
收到，谢谢老婆,4909663878120692
祝高考的各位 都可以考上理想的大学[努力],4909663878120692
宝好可爱啊,4909663878120692
高考的西红柿都加油,4909663878120692
姐姐我期末两周要写9篇期末论文，可以给我加加油吗,4909663878120692
高考学子们加油加油 金榜题名,4909663878120692
谢谢老公！！祝我高考必胜！,4909663878120692
我好紧张,4909663878120692
哈哈哈哈哈 高考已经过去12年了,4909663878120692
加油！,4909663878120692
谢谢粤粤，会好好加油的,4909663878120692
大家加油哦，我已经考完3年了,4909663878120692
我明天高考宝宝！,4909663878120692
考生们加油顺利,4909663878120692
马上也期末了，开始女娲补天,4909663878120692
还没高考过，粤粤能给我一点鼓励吗,4909663878120692
谢谢你 我明天会加油的,4909663878120692
宝宝我们一起给他们加油,4909663878120692
高考加油，祝大家发挥出最好水平,4909663878120692
今天考试出成绩了，好可惜，就差了一点点,4909663878120692
宝 我高考了 给我加油哦,4909663878120692
高考加油喔！,4909663878120692
那我把今天的祝福给你妹妹,4909663878120692
妹妹加油 一定可以的!,4909663878120692
祝所有高考的学生金榜题名,4909663878120692
加油！加油！,4909663878120692
明年就到我了,4909663878120692
参赛者的我好慌,4909663878120692
加油加油[努力],4909663878120692
加油[团圆兔],4909663878120692
好可爱！,4909663878120692
大伙都加油啊,4909663878120692
今天妹妹高考,4909663878120692
高考的朋友加油,4909663878120692
我不高考，给高考的学子看花花，缓解压力,4909663878120692
老公 爱你哦,4909663878120692
祝今年高考的考生金榜题名！,4909663878120692
马上要考资格证了 需要赵粤宝宝的加油打气,4909663878120692
加油[努力][努力][努力],4909663878120692
@麻辣公主图南 这位朋友加油啦[摇摇马],4909663878120692
我两个双胞胎表妹也是今年参加高考,4909663878120692
高考的大家加油,4909663878120692
宝贝们加油！！！顺利,4909663878120692
明天高考,4909663878120692
高考顺利！,4909663878120692
谢谢老公,4909663878120692
宝贝 晚上好呀,4909663878120692
高考加油🙏🙏,4909663878120692
祝高考学子金榜题名,4909663878120692
虽然我不高考，那就当为我的期末考试加油吧！,4909663878120692
我妹妹跟我说她的症状是一直读背但是感觉很轻易记住的东西记不住了,4909663878120692
高考的弟弟妹妹加油呀！,4909663878120692
今年也轮到我了,4909663878120692
国家政策支持；距离市场近；纬度较低热量充足；作物生长期长有利于光合产物积累；昼夜温差大有利于糖分积累；科技发达利于培育优良品种；产业基础好,4909663878120692
所以赵粤是如何在一堆“宝宝我明天高考给我加油”的评论里面精准找到高考考生的,4909663878120692
高考党们加油！👨‍🎓,4909663878120692
大家加油哈,4909663878120692
希望自己早日上岸呀,4909663878120692
加油 闯关的xhs们[努力][努力][努力],4909663878120692
谢谢粤粤刚看完考场回来,4909663878120692
高考加油[努力][努力],4909663878120692
加油啊！,4909663878120692
妹妹加油,4909663878120692
宝贝你好可爱,4909663878120692
明年准高考生，可以提前要鼓励嘛,4909663878120692
赵粤姐姐，我明天高考，祝我考过，可以吗？,4909663878120692
宝子们加油,4909663878120692
刚看完考场回来,4909663878120692
加油加油⛽️,4909663878120692
好的老婆,4909663878120692
呜呜呜双马尾粤粤好可爱啊,4909663878120692
小朋友们加油,4909663878120692
高考加油[努力]还好我去年已经考完了,4909663878120692
转给妹妹 //@赵粤:今天妹妹高考,4909663878120692
高考加油不要紧张，放松心态当成普通小测就好了,4909663878120692
哇哦！加油呀！,4909663878120692
大家高考加油呀！,4909663878120692
搞得我也想高考,4909663878120692
还是要说宝贝你库存怎么这么多,4909663878120692
什么 竟然还有这套库存,4909663878120692
是以爱那套公演的衣服诶(那我也祝妹妹高考加油)@赵粤,4909663878120692
高考加油噢,4909663878120692
好美嗚嗚嗚,4909663878120692
姐能不能给我加油,4909663878120692
老婆我明天高考一定会加油的,4909663878120692
好的[努力][努力][努力],4909663878120692
大家都加油呀,4909663878120692
要高考的小红绳们高考顺利！金榜题名！,4909663878120692
赵粤,4909663878120692
宝贝俺们大学生快期末了,4909663878120692
宝宝 俺今晚烧烤 可以给我一个鼓励嘛,4909663878120692
祝妹妹高考顺利,4909663878120692
学姐好高考加油！,4909663878120692
写的全会，蒙的都对。,4909663878120692
宝宝，急需这个造型的自拍,4909663878120692
冲冲冲！高考加油💪,4909663878120692
一切都是最好的安排,4909663878120692
高考的弟弟妹妹们加油呀,4909663878120692
明天高考 老公可以给我一个鼓励吗,4909663878120692
老公我也高考能不能给我加油,4909663878120692
宝宝我好慌,4909663878120692
高考加油哦，妹妹,4909663878120692
大家都加油,4909663878120692
[努力][努力][努力],4909663878120692
紧张是你的武器！,4909663878120692
呜呜呜呜粤粤我明天高考 考完就去见你,4909663878120692
[努力][努力],4909663878120692
我也高考,4909663878120692
加油！一起加油,4909663878120692
大家都加油啊[努力][努力][努力][努力],4909663878120692
小红绳高考加油哇,4909663878120692
祝高考的弟弟妹妹们金榜题名,4909663878120692
呜呜呜呜，我也好紧脏🥺姐姐能不能给我也加加油呀🥺🥺,4909663878120692
加油呀[努力][努力],4909663878120692
高考加油@赵粤,4909663878120692
高考加油哇,4909663878120692
赵粤我明天不高考，可以给我个祝福吗,4909663878120692
粤宝也加油,4909663878120692
高三加油，高考必胜,4909663878120692
加油加油呀[努力],4909663878120692
高考的姐姐们都加油——明年考的人害怕极了,4909663878120692
加油加油,4909663878120692
老婆好可爱哈哈哈哈哈,4909663878120692
妹妹们加油呀贴贴小粤,4909663878120692
妹妹加油呀//@赵粤:今天妹妹高考,4909663878120692
高考加油心情还是如去年一样紧张,4909663878120692
考的全会，蒙的全对,4909663878120692
加油加油💪,4909663878120692
今年高考,4909663878120692
1小时前,4909663878120692
粤仔小朋友！,4909663878120692
我刚看完考场回来,4909663878120692
妹妹这段时间一直压力很大,4909663878120692
和宝贝一起祝各位考生加油,4909663878120692
老公,4909663878120692
宝宝中考的可不可以收到鼓励呀,4909663878120692
老公我不太好了我紧张,4909663878120692
啊啊啊啊老婆又给我高考加油了,4909663878120692
啊啊啊啊宝贝,4909663878120692
qitm顺利uom,4909663878120692
宝，高考完后有想好带妹妹去哪里旅行了没？,4909663878120692
我嫉妒你们被翻的宝宝！但是也祝你们高考顺利,4909663878120692
哈哈哈哈哈哈哈,4909663878120692
呜呜光轨,4909663878120692
高考加油~,4909663878120692
高考加油啊大家,4909663878120692
我妹妹明天也高考啦，宝贝能不能给她说句加油,4909663878120692
㊗考生们考试顺利！愿粤宝的妹妹金榜题名，如愿以偿！,4909663878120692
我也高考，加油加油加油,4909663878120692
明天考试顺利，给我加油,4909663878120692
这图有点年代了,4909663878120692
宝宝你可爱,4909663878120692
我20年高考的，看完创造营决赛才安心准备高考,4909663878120692
高考生加油鸭,4909663878120692
好久远的照片,4909663878120692
诶诶前排，妹妹高考加油!,4909663878120692
老公我今天高考 可以回复我给我打气吗,4909663878120692
我当年高考要是有粤粤加油，一定考得更好🙋,4909663878120692
加油,4909663878120692
祝所有明天高考的朋友都能够超常发挥，考上自己理想的大学冲冲冲,4909663878120692
谢谢宝宝,4909663878120692
宝宝想你啦,4909663878120692
高考顺利！金榜题名！,4909663878120692
收到收到谢谢老公,4909663878120692
高考加油！,4909663878120692
我放高考假，去玩了，祝妹妹旗开得胜,4909663878120692
已经过了高考的年纪，只能希望大家一切都顺利，达成所愿吧,4909663878120692
努力,4909663878120692
大家加油,4909663878120692
所有要高考的宝子们加油啊！,4909663878120692
高考真的是分水岭,4909663878120692
粤粤好可爱,4909663878120692
谢谢宝贝但是我已经是大学生了,4909663878120692
好可爱呀宝～,4909663878120692
高考加油！赵粤加油！[努力][努力][努力],4909663878120692
加油！一切顺利！,4909663878120692
高考加油[努力][努力][努力],4909663878120692
高考的朋友们加油,4909663878120692
哈哈哈哈哈加油,4909663878120692
需要宝宝的加油,4909663878120692
高考加油！！！,4909663878120692
啊啊啊，好紧张~明天就要高考了，不过我已经大学毕业了，芜湖~,4909663878120692
加油呀，都要追逐着光，走出专属于自己的轨迹,4909663878120692
来你,4909663878120692
我以前高考还带了红绳哈哈哈哈,4909663878120692
高考的各位加油！！💪💪,4909663878120692
哇哇哇好久不见这个衣服大家都高考加油,4909663878120692
好的我明天加油,4909663878120692
宝宝,4909663878120692
好的谢谢宝贝 我会加油的,4909663878120692
高考的xhs们加油加油,4909663878120692
赵粵老婆的妹妹高考加油,4909663878120692
祝愿各位考生高考顺利！[努力][努力][努力],4909663878120692
我考试也加油！,4909663878120692
大家加油！尽力了就没有遗憾！,4909663878120692
#加油高考#,4909663878120692
高考加油👏,4909663878120692
饱饱俺明天高考！！！接宝宝的祝福！！,4909663878120692
粤粤加油！,4909663878120692
全力以赴,4909663878120692
㊗️考的都会✌️蒙的都对,4909663878120692
要高考的UU们，加油💪,4909663878120692
宝贝,4909663878120692
明天就要上战场了，加油加油,4909663878120692
这是偷拍的照片么,4909663878120692
谢谢粤粤，我会加油的！,4909663878120692
妹妹加油！//@赵粤:今天妹妹高考,4909663878120692
高考离我好遥远了,4909663878120692
怎么感觉还不错的样子呢,4909667207875913
好家伙，这看着也太想尝试了吧，我得赶紧来试一试，不知道味道到底怎么形容,4909667207875913
这种吃法我有点吃不下去哈哈,4909667207875913
下次我也试试这种，感觉不错的样子,4909667207875913
怪别人只会增加更多的烦恼和怨恨，一步一步放过自己，把自己打开，知道什么才是正确的教育方式就可以了 未来对自己孩子更宽容一点,4909652838714443
现在孩子压力真心的大,4909652838714443
孩子的健康成长真的太重要！一定多多关注,4909652838714443
一定不要让孩子精神内耗,4909652838714443
小小年纪不要有压力，不要有精神内耗,4909652838714443
好好让孩子有一个快乐的童年,4909652838714443
我和我姐姐就是，从小她就乐观，什么事都不琢磨，过去就过去了。我就爱想，经常把自己cpu弄烧了,4909652838714443
要多给孩子耐心与关爱,4909652838714443
认可，理解，表扬，赞美，肯定，对6岁孩子非常有用,4909652838714443
我可以照着微博带孩子了，哈哈哈哈,4909652838714443
拒绝精神内耗 童年要有童年的样子,4909652838714443
这么小的就有精神内耗了，是父母的原因呀,4909652838714443
分析的太对了。所以我们在关注孩子成长的过程中，也要关注孩子的心理。,4909652838714443
内耗很大一部分是和大脑的神经连接有关，可以说是天生的，对周围环境很敏感，不好的环境会加重内耗,4909652838714443
心理健康要关注，及时沟通,4909652838714443
孩子的心理健康应该重视起来,4909652838714443
一个温暖充满爱的家庭，孩子应该是充满阳光和自信的。至少在青春期以前,4909652838714443
我觉得还是心态要好些啊,4909652838714443
不要给孩子太大的压力，开心一点的童年,4909652838714443
谢谢博主分享！,4909652838714443
多点关爱儿童，呵护孩子健康成长,4909652838714443
所以说无论孩子说什么，都不要急着评判和否定,4909652838714443
现在孩子压力 确实有点大,4909652838714443
要多鼓励孩子 让孩子更自信,4909652838714443
原生家庭环境对一个人影响很大,4909652838714443
孩子们健健康康成长至关重要,4909652838714443
选择的方式方法，如何去教育，最好的。,4909652838714443
现在的孩子压力很大,4909652838714443
