screen_name,date_range,total_page,current_page,keyword,mid,uid,p_text,reposts_count,comments_count,attitudes_count
乔爸在海淀,2021-07-31:2021-08-01,50,9,双减政策,4665463567290662,1661601105,#双减政策的落地能缓解鸡娃焦虑吗# 双减政策下来以后，有个段子🔥了，不同类型的家长都特别高兴。您是哪种类型的家长？看视频，咱们对号入座一下。#全民暑假计划# @新浪教育 L乔sir和他的朋友们的微博视频,1,0,8
中方信富朱新宝,2021-07-31:2021-08-01,50,9,双减政策,4665463461642996,1886305985,"周末要闻汇总：政治局会议首提！支持这一行业加快发展 相关概念股有望迎来爆发
周末影响市场的重要资讯有：中共中央政治局：支持新能源汽车加快发展；31省区市昨日新增75例确诊：其中江苏新增30例本土确诊、河南新增12例本土确诊。
财联社8月1日讯，周末影响市场的重要资讯有：中共中央政治局：支持新能源汽车加快发展；31省区市昨日新增75例确诊：其中江苏新增30例本土确诊、河南新增12例本土确诊；7月份中国制造业PMI为50.4，连续17个月保持在扩张区间；*ST盐湖：公司股票自8月10日起恢复上市。

宏观及市场要闻

习近平强调：坚定决心意志，埋头苦干实干 确保如期实现建军一百年奋斗目标

中共中央政治局7月30日下午就坚持党对人民军队绝对领导、奋力实现建军一百年奋斗目标举行第三十二次集体学习。中共中央总书记习近平在主持学习时强调，要坚定决心意志，增强紧迫意识，埋头苦干实干，确保如期实现既定目标。习近平强调，推进实现建军一百年奋斗目标，是关系我军建设全局的一场深刻变革。要推进高水平科技自立自强，加快关键核心技术攻关，加快战略性、前沿性、颠覆性技术发展，发挥科技创新对我军建设战略支撑作用。

中共中央政治局：落实“三孩”生育政策 完善生育、养育、教育等政策配套

中共中央政治局7月30日召开会议，分析研究当前经济形势，部署下半年经济工作。会议强调，推进基本养老保险全国统筹，落实“三孩”生育政策，完善生育、养育、教育等政策配套。要毫不松懈做好新冠肺炎疫情防控，持续推进疫苗接种工作。

中共中央政治局：完善企业境外上市监管制度

中共中央政治局召开会议，会议要求，要防范化解重点领域风险，落实地方党政主要领导负责的财政金融风险处置机制，完善企业境外上市监管制度。

31省区市昨日新增75例确诊：其中江苏新增30例本土确诊、河南新增12例本土确诊

国家卫健委通报，7月31日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例75例，其中境外输入病例22例（云南7例，上海5例，天津3例，内蒙古2例，广东2例，浙江1例，河南1例，四川1例），本土病例53例（江苏30例，河南12例，湖南4例，云南3例，福建1例，山东1例，湖北1例，宁夏1例）；无新增死亡病例；新增疑似病例1例，为境外输入病例（在上海）。

原中国银行业监督管理委员会党委委员、副主席蔡鄂生接受调查

原中国银行业监督管理委员会党委委员、副主席蔡鄂生涉嫌严重违纪违法，目前正接受中央纪委国家监委纪律审查和监察调查。

发改委：预计下半年PPI同比涨幅及其与CPI同比变化的“剪刀差”将进一步收窄

国家发改委表示，展望下半年，受近期国际原油价格波动等输入性因素、电子信息和电气机械行业元器件供应不稳、去年同期原材料价格基数较低等影响，PPI同比涨幅仍在高位徘徊，但上涨动能有所减弱，预计下半年PPI同比涨幅及其与CPI同比变化的“剪刀差”将进一步收窄。

财政部：今年全年新增减税降费规模预计超过7000亿元

财政部部长刘昆表示，2021年，为巩固拓展疫情防控和经济社会发展成果，全国一般公共预算支出安排超过25万亿元，赤字率按3.2%左右安排，全年新增减税降费规模预计超过7000亿元。

下周456亿市值限售股解禁 环比增加32%

数据统计显示，下周（8月2日-8月6日）共有38家公司限售股陆续解禁，合计解禁量42.80亿股，按7月30日收盘价计算，解禁市值为456.43亿元，较本周解禁市值345.73亿元上升32.02%。

行业要闻

中共中央政治局：支持新能源汽车加快发展

中共中央政治局召开会议，会议要求，要挖掘国内市场潜力，支持新能源汽车加快发展，加快贯通县乡村电子商务体系和快递物流配送体系，加快推进“十四五”规划重大工程项目建设，引导企业加大技术改造投资。

中共中央政治局：要稳地价、稳房价、稳预期 促进房地产市场平稳健康发展

中共中央政治局7月30日召开会议，会议要求，要坚持房子是用来住的、不是用来炒的定位，稳地价、稳房价、稳预期，促进房地产市场平稳健康发展。加快发展租赁住房，落实用地、税收等支持政策。

央行：督促指导平台企业对照监管要求全面整改 对虚拟货币交易炒作保持高压态势

7月30日，央行召开2021年下半年工作会议。会议要求，督促指导平台企业对照监管要求全面整改，对虚拟货币交易炒作保持高压态势。

7月份中国制造业PMI为50.4 连续17个月保持在扩张区间

7月份中国制造业采购经理指数（PMI）为50.4，较上月下降0.5个百分点，但仍保持在50.0以上，连续17个月保持在扩张区间。中国7月非制造业PMI为53.3，前值为53.5。

三部门明确智能网联汽车道路测试与示范应用管理规范

工信部、公安部、交通运输部关于印发《智能网联汽车道路测试与示范应用管理规范（试行）》的通知。通知要求，不得在道路测试或示范应用过程中在道路上开展制动性能试验。车辆在道路测试及示范应用过程中，不得非法从事道路运输经营活动，不得搭载危险货物。在道路测试、示范应用过程中，除自我声明载明的路段或区域外，不得使用自动驾驶模式行驶；车辆从停放点到道路测试或示范应用路段、区域的转场，应使用人工操作模式行驶。

农业农村部：探索建立生猪产能稳定生产发展的长效机制

农业农村部召开常务会议，研究部署稳定生猪产能等工作。随着生猪产能恢复和猪价回落，要及时把工作重点转到巩固成果和缓解“猪周期”波动上来，探索建立稳定生产发展的长效机制。加快建立生猪生产逆周期调控机制，能繁母猪存栏量月度同比减少10%以上或生猪养殖连续严重亏损3个月以上时，督促地方及时启动救助措施。

工信部：强化大型互联网企业责任担当 加强重要数据安全风险评估和出境管理

日前，工信部网络安全管理局委托中国互联网协会组织召开重点互联网企业贯彻落实《数据安全法》座谈会。中国互联网协会、中国信息通信研究院及阿里、腾讯、美团、微博、字节跳动、拼多多、蚂蚁集团等12家企业近40人参会。工信部强调，强化大型互联网企业责任担当，切实履行数据保护义务，企业要加强组织领导，明确数据安全责任部门和责任人，建立全生命周期的数据安全管理体系和机制，采取相应的技术措施开展风险监测和应急处置，加强重要数据安全风险评估和出境管理。

上海航运交易所：出口集装箱运价创新高

上海航运交易所7月30日公布的最新的出口集装箱运价指数。其中，代表即期价格的上海出口集装箱指数（SCFI）4196.24点，继续创出历史新高，相比上周上涨96.24点，涨幅2.35%，相比去年最低点818点，大涨413%。近期，受到德尔塔新冠病毒变异毒株的影响，各国的疫情出现反弹，全球供应链的紧绷态势继续加剧。

发改委：38处停产露天煤矿复产 日可增产20万吨

据发改委网站消息，为贯彻落实国务院常务会关于煤炭增产增供和稳定价格的有关部署，7月份，内蒙古自治区对鄂尔多斯市38处前期因用地手续不全停产的露天煤矿批复了用地手续，涉及产能6670万吨/年。目前这部分煤矿已全部复产，正在加快进行剥离作业，预计8月初即可形成实际产量，达产后日可稳定增加产量20万吨。

大商所将开展生猪板块场外交易业务

大商所7月30日发布通知称，为更好服务生猪产业企业和期货市场投资者，促进生猪市场期现货结合，大商所将开展生猪板块场外交易业务，并制定《大连商品交易所生猪板块场外交易管理办法（试行）》，现予以发布，自发布之日起实施。

公司要闻

*ST盐湖：公司股票自8月10日起恢复上市

*ST盐湖公告，深圳证券交易所决定公司股票自2021年8月10日起恢复上市，公司向深交所提交撤销公司股票交易退市风险警示及其他风险警示的书面申请，将公司股票简称由“*ST盐湖”申请变更为“盐湖股份”。

贵州茅台半年报：上半年净利246.5亿元 同比增9.08%

贵州茅台披露半年报，公司实现营业收入490.87亿元，同比增长11.68%；实现净利润246.54亿元，同比增长9.08%。报告期内，公司完成基酒产量5.03万吨，其中茅台酒基酒产量3.78万吨、系列酒基酒产量1.25万吨。半年报显示，易方达蓝筹精选混合型证券投资基金退出前十大流通股东行列。

10.9亿股方正证券股票二拍流拍 价值89亿相较首拍已打九四折

淘宝网司法拍卖网络平台显示，方正证券第二大股东政泉控股持有的约10.90亿股公司股票第二次司法拍卖于8月1日10：00结束，本场已经流拍，无人出价。本场拍卖总计567人设置提醒，14790次围观。本场拍卖的股票占方正证券总股本约13.24%，二拍起拍价88.71亿元，相当于首次拍卖价的94%，今年6月20日首次拍卖价为94.37亿元。起拍价下降或与方正证券股价近期下挫有关，公司自6月8日至7月30日38个交易日下跌9.76%。

立中集团：拟投建项目中氟化钠（电子级）产能将作为钠离子电池材料端的技术储配

立中集团公告，拟12亿元投资建设新能源锂电新材料项目，将生产六氟磷酸锂、双氟磺酰亚胺锂产品，项目拟投资建设的氟化钠（电子级）产能将作为钠离子电池材料端的技术储配。

合盛硅业：富达实业拟减持公司不超6%股份

合盛硅业公告，持股比例9.95%的股东富达实业因自身资金需求，拟6个月内计划通过集中竞价、大宗交易方式合计减持公司不超6%的股份。小财注：合盛硅业今年以来股价累计涨幅达214%。

福莱特：将向晶澳科技销售光伏玻璃 预估合同总额超46亿元

福莱特公告，公司作为卖方与买方晶澳科技签署了关于销售光伏玻璃的《战略合作协议》，在2021年-2024年三年内销售约2.3亿平方米组件用光伏压延玻璃。公司预估合同总额约46.18亿元，约占公司2020年度营业收入的73.77%。

振德医疗：上半年净利同比预降60%到63%

振德医疗公告，预计上半年实现净利润3.68亿元至3.98亿元，较上年同期减少59.74%到62.77%。随着国内疫情取得有效控制、国内外防疫类防护用品产品产能供应相对充足，防疫类防护用品价格回归，公司上半年度防疫类防护用品产品销售收入和产生的利润均有所下降。

格力电器：本周4个交易日已耗资33亿元回购股份

格力电器公告，截至7月29日，公司第三期回购计划已累计回购公司股份1.9亿股，占公司总股本的3.16%，支付总金额95.15亿元。格力电器此前披露，截至7月23日，已累计回购股份1.21亿股，耗资62.33亿元。估算7月23日至29日的4个交易日格力电器回购金额达33亿元。

海外要闻

美股三大指数集体收跌 中概新能源车逆市走强

美股三大指数集体收跌，道指跌0.42%，上周累跌0.36%；标普500指数跌0.54%，上周累跌0.37%；纳指跌0.71%，上周累跌1.11%。中概新能源车表现强势，理想汽车涨超8%，小鹏汽车涨超6%，蔚来涨超4%。

欧洲药管局批准莫德纳新冠疫苗扩大生产

7月30日，欧洲药管局发布公告称，同意莫德纳新冠疫苗有效物质扩大生产，这次的扩大生产主要厂址在美国。通过此次的扩产，莫德纳新冠疫苗对欧洲的供应将在下半年大幅增加。

桥水基金达里奥：中国决策者一直支持资本市场快速稳定发展

桥水基金（Bridgewater）总裁达里奥日前对资本市场热点问题做了解读。达里奥称，中国决策者行动方向从未改变，即一直支持资本市场的快速稳定发展、创业精神以及对外国投资者的开放。达里奥鼓励投资人关注趋势，不要过度关注波动。中国决策者不会因资本市场和资本敏感性阻碍他们做对中国人民最有益的事情。

欧元区第二季度GDP初值同比升13.7% 创纪录新高

欧元区第二季度GDP初值同比升13.7%，预期升13.2%，前值降1.3%。欧元区7月CPI初值同比升2.2%，创2018年10月以来新高，预期升2%，前值升1.9%。 收起d",0,0,4
巴啦啦能量Jinji,2021-07-31:2021-08-01,50,9,双减政策,4665461273530003,6203332079,"前几天回了家感觉还是挺焦灼的专业课一直没法好好进行
受双减政策影响真的是想的有点焦虑
然后皮肤状态也不好，还不想动
后来定下来总目标就没事了
又要开始锻炼了（室内hhh）不动不行了，真是排不了毒
#小尚的安利#
宋亚轩弟弟的声音太好听了，小时候和长大了都好听",0,0,2
蓉姐姐长大了,2021-07-31:2021-08-01,50,10,双减政策,4665456088061251,6655590340,"我不禁在思考
双减到底减的是什么？除开全职妈妈全天带娃以外，在职妈妈好不容易周末可以放松一下，可是神兽每周都闹腾是增加矛盾还是减缓压力？没有集体大班平价课普通人又怎么请得起私教呢？各种关联股也陆续崩盘，在应试下不补课任学生玩电子产品真的又好嘛疫情当前更加离不开手机电脑了，到底是增负还是真的减负了呢？
学而思响应国家政策，周末班主任老师陪课家长一开始想着买的回放怎么可能还会继续，带着丑恶的嘴脸一顿乱骂说要退费，后来之后班主任老师陪课就恭恭敬敬，想着一千多块钱还能有托管的服务。呵呵，真的是话都让你说完了便宜都被占尽了呢，什么人真的是 收起d",0,0,3
AA专业拧螺丝,2021-07-31:2021-08-01,50,10,双减政策,4665455648707433,5558343368,"#双减政策#
以后有了孩子自己教",0,7,0
若曦追剧,2021-07-31:2021-08-01,50,10,双减政策,4665447665898522,6514151835,双减政策落实，正式开启“拼妈”时代？500元的家教准备好了吗？教育形式的改变，要依附在升学模式的改变之上。,0,0,0
拿铁不加糖Rebecca,2021-07-31:2021-08-01,50,10,双减政策,4665447464829192,2841724304,"#双减政策#
家长压力更大，没有钱的家长自己从小学学到初中重新学习一遍。某小厂程序员，不但要加班，还要天天学习语数外了？",0,2,1
C__reborn,2021-07-31:2021-08-01,50,10,双减政策,4665446911185339,2424259927,"#双减政策#
成都限购政策：孩子，穷人买什么房子？
双减政策：孩子，学门手艺吧！",0,0,8
l豆瓣er,2021-07-31:2021-08-01,50,10,双减政策,4665446218859754,5694585710,"双减政策来的好突然，让那些辛辛苦苦努力做教培的人该怎么办，相当于一下子失去了工作 好残酷
突然想起来18年的时候公司毫无通知的情况下，前一天在上课，后一天也就是在在8月份的月底直接告诉我们，这个部门没有了，也就是直接裁员了
当时直接懵圈
被迫去应聘工作，还好，熬过去了",0,7,3
Noraaaaa_,2021-07-31:2021-08-01,50,11,双减政策,4665445854216804,5662251994,"#双减政策#

小中高学习就是坚持吧，坚持十二年，有信念感，都不会太失望，也不用害怕。线下取消了，线上如果规定严格的话，让名师出视频和细则要点，让真的苦于无师的学生，别落下。

现在一看，没报师范好也不好，对校内老师的需求多了，校外都倒闭失业了哈。",0,0,1
胡同里的猫cat,2021-07-31:2021-08-01,50,11,双减政策,4665445116808790,2135685607,"#每天记下三件开心的小事#D22 时间一晃来到了八月，要每天都发愿了。
①自己选的路，每一条都算数。双减政策对教育业的冲击真是空前，需要转换思路了！
②和好友多日没见，五个人聊了好几个钟头，关于近况关于规划关于好好赚钱
③体脂率又离奇地降到低谷，这是发生了什么",0,1,0
Happy梭,2021-07-31:2021-08-01,50,11,双减政策,4665444545332433,5225090188,#双减政策#应该会有大批人去考编吧,0,0,0
我没有在喝奶茶,2021-07-31:2021-08-01,50,11,双减政策,4665444461972035,6713149707,"今天被公司开除啦
这可是我第一份正经工作呢
虽然我也做好八月底辞职的打算
但是没想到居然是被动不是我主动辞
国家双减政策真的牛
教育培训行业已死
谁在干教育培训趁早辞职",0,17,0
桂人多忘事儿,2021-07-31:2021-08-01,50,11,双减政策,4665442679392149,5327707685,"双减政策落地后，教培机构大裁员。。。。
考编考公又挤破头了",0,0,1
Bonnie如果爱,2021-07-31:2021-08-01,50,12,双减政策,4665437965518413,3840942554,"#暂停苏州全市校外培训机构线下培训活动#刚刚公司说明天大家都不用来了……等待复课通知
#双减政策# 国家说周末寒暑假学科类都不上了，那请问幼少儿美育算什么？是非学科还是大英语？如果断了，我们这些人的前途又该何去何从……考编？转行？？大政策下的资本感慨钱少挣了，蝼蚁只能唉叹怎么活 2苏州 收起d",0,15,5
陆示笙,2021-07-31:2021-08-01,50,12,双减政策,4665436539457779,5780524094,最近几天，因为中央针对学科教育的“双减”政策落地，美股、港股和A股都遭遇了不同程度的打击。拍sir身边的不少小伙伴，也纷纷受到了重创。这也再一次向我们证明了，合理理财的重要性。可以说，金融、商业在我们日常生活中已经逐渐占据越来越重要的地位，与每个人的生活息息相关，然而在影视领域，尤其是院线电影方面，此类影片却较为稀缺。而最近，由泽深影业主控制作，刚刚在湖南完成戏份杀青的《反诈风云》，融合了悬疑、犯罪、商战等多种元素，或许能够带给观众的新的启示。黄金制作阵容，质量绝对保证一个多月前，《反诈风云》在湖南常德正式开机拍摄。该片是一部由陈茂林导演执导，顾佳凤担任总制片人，容尔甲、莫小奇、冯嘉怡、贾旭明、严米拉、罗鹏等众多实力演员联袂主演的现实主义反诈题材电影。依法打击诈骗团伙，是一个长期的过程，也是需要全社会共同参与的系统工程。为了响应国家打击治理诈骗团伙犯罪的号召，加强法律法规与制度建设，参与到全民反诈行动中去，这部《反诈风云》也应运而生。自2019年宣布启动以来，电影《反诈风云》开启了长达两年的筹备工作。这期间，主创团队针对制作环节历经反复构想和设计，也把剧本一遍又一遍地进行打磨和完善。从导演、编剧、演员到出品制作方，都付出了极大的努力与积极有益的尝试。在创作层面上，《反诈风云》在参考大量真实发生的现实案例素材的基础上，进行了一定程度内的艺术创作。并且影片制作方坚持了创新大胆、严谨细致的态度，历经多次打磨剧本，最终完成了目前这个融合了黑色幽默、悬疑、温情等多元影视化的表现形式的作品。相信伴随着影片未来的上映，电影也将通过大银幕，传递出真挚的情感和理性的社会批判。除此之外，影片也在拍摄取景上狠下功夫，主创团队勘景足迹遍布湖南乃至全国，只为觅得契合影片故事的最佳拍摄地点。而在演员的选择上，实力男演员容尔甲饰演男主角方舟，是一位政法大学高材生；女主角袁梦则由莫小奇来饰演，饰演方舟的前未婚妻，这一次她延续了职场干练女强人风格。此外，知名演员冯嘉怡、贾旭明、严米拉、罗鹏都参演了本片。而本片的导演陈茂林，是一位优秀的青年导演，毕业于北京电影学院。电影、电视剧行业从业经验丰富，亦是集导演、编剧于一身的影视剧多面手，尤其擅长拍摄小大正的现实题材电影。他的主要代表作有《雾中的剑旗》《快乐密码》《黄栌叶红了》等，以及安徽省重点献礼片《大事》。悬疑、犯罪、商战类型片，内地类型片市场的新蓝海一直以来，好莱坞都有着非常成熟的悬疑、犯罪、商战类型片，例如《华尔街》系列、《大空头》《华尔街之狼》《商海通牒》，都是经典票房口碑双丰收的代表。但是在中国内地影市，相关的影视题材一直比较稀缺，尤其是院线电影领域更是如此。虽然最近几年，有《窃听风云》系列、《廉政风云》、《反贪风暴》系列与观众见面，但是绝大多数都是港式警匪类型片，与中国内地的金融、悬疑、商战模式具有较大的不同。这也导致了这种类型片，虽然具有较高的商业性，但是无法反应目前全民反诈的时代现实意义。扎根于中国内地的现实主义题材影片，例如反应医药问题的《我不是药神》《送你一朵小红花》、反应教育问题的《银河补习班》都取得了极佳的票房佳绩。这也给予了《反诈风云》更好的市场预期，有望在正式公映后，成为一匹票房黑马。反诈全民行动，《反诈风云》未来可期今年上半年，中宣部、公安部在京联合启动了“全社会反诈总动员”全国反诈防诈系列宣传活动。在这个背景下，各地区各部门借此契机纷纷积极响应，通过各种形式全方位宣传反诈、防诈活动。而经历了两年筹备期的《反诈风云》，也在此时开机，恰好契合了全民反诈的时代主题。这对于加强社会宣传教育防范，加强反欺诈工作宣传有着重要的现实意义。而影片偏方也曾经表示，希望通过这部作品反映当今全民反诈的时代背景，也同样希望能够为反诈宣传工作尽一份绵薄之力。伴随着影片的杀青，电影也首次曝光了概念海报。海报上是一个简单的复古游戏机模型拆解图，但是其背后极具深意的画面元素，富有质感的层次叠加，巧妙地设计感，都十分贴切电影主题。也让观众对影片内容产生了浓厚兴趣。伴随着本片在湖南的杀青，《反诈风云》在北京、深圳的拍摄还在持续，我们也希望能看到更多精彩并期待早日与观众见面，并获得极佳的市场成绩。 收起d,0,0,0
幼稚园杀手Sdw,2021-07-31:2021-08-01,50,12,双减政策,4665434194840008,5710287550,#双减政策#有钱人不担心，可以请私教，或者买学区房上名校。底层交不了补习费不受影响，真正影响的还是那些稍微有点小钱，想把孩子努力培养好的小老百姓 。不是减负，是加强阶级固化罢了，富的越来越优秀，穷的越来越穷 。对这个政策实在是一言难尽。,1,3,42
综艺娱乐扒叔,2021-07-31:2021-08-01,50,12,双减政策,4665433615764067,6473488100,“教育行业一直都是香饽饽，校外培训机构的选择也是五花八门，这些都是教育资本化的体现，在这样的情况下，学生课外补习的任务逐渐增加，让他们几乎是没有什么休息的时间，所谓的劳逸结合，根本得不到体现，针对这样的情况，教育部门终于发话了。”校外培训学科包罗万象，任务繁重这么多年的上学时间，有多少人能说自己从来没有参加过校外的培训？可能还是有人的，但是绝对是少数，尤其是现如今的社会当中，学生补课的情况愈发的严重，不仅要在学校学习，课后还有各种补习班的课程要上，周末的休息的时间，更是被霸占，基本上就没有多余的休息时间。在家长的心中，总是想着孩子的学习成绩能够更好一点就好了，哪一门学科的成绩不好，像是物理、数学等，还有的人就是想让学生能够接触到更多的知识，提前学习，像是英语，虽然说家长的需求千奇百怪，多种多样的，但是市场上教育机构的变化也是五花八门的，总是能够满足你的所有需求。这就是供需之间的关系，家长和培训机构的心思都得到了充分地满足，但是作为夹在这两者之间的学生而言，身上的压力就更重了，不同年龄段的学生都有着不同程度的学习压力，即便是小学，他们肩膀上的担子可一点都不比初高中要小，你觉得很简单，只不过是因为你学习过了。培训机构顶替学校，在家也能学习教育培训机构的存在，很大程度上影响了学校的声威，因为他们所教学的东西，都是学校内部传授的，而且还能拓展很多课外的知识，知识面更加的丰富。而且在这两年的疫情期间，网课也成为最受欢迎的模式，培训学校在这一方面做得更加的到位，也比学校要懂得多。在家也能学习，足不出户的学习方式成为很多家长的心头好，而且教学的内容都能够和学校书本相匹配，这怎么看都是一种最佳的选择。说到培训学习的教学，虽然说花费的钱会相对较多，但是小班的教学模式，能够让老师充分的了解到每个人身上存在的问题，已经学生适合什么样的学习方式，做到精准教学。这样的方式方法是学校老师所做不到的，因为他的教学方法不可能满足到每个人的需求。所以在很多时候，即便负担很重，也会让孩子报名校外培训，家长不想自己的小孩成绩有所下滑。即便学校给家庭减负，校外培训增负，校外培训乱象骤增，各种问题不断，家长还是坚持己见，最终还是得教育局出手。政策打压，明确校外培训学科范围教育领域变得越发的没有规矩，乱象频发，也终于是受到了国家的注意，首先下手的地方就是校外培训，从之前的严查，到刚发布不久的双减政策，每一项都是在打击校外培训领域，效果也是很明显的。很多城市不规范的培训机构已经关闭，就连新东方、高途等有名的教育机构也都受到了不同程度的影响。教育政策的发行一环套一环，近日教育部门更是直接明确的规定了校外培训的学科范围，此前校外培训的课程包罗万象，学校有的他也有，学校教不了的他还是有，但是这下是真的要眼中受挫了，教育部门发文规定，在开展校外培训是，语数外、物化生等都按照学科类进行管理，也就是说这些都不会被允许存在。而校外培新能够出现的是那些呢？那就是体育、艺术类，以及综合实践活动等，这些都按照非学科类进行管理。如果这样的措施真的完全实行了的话，那估计市场上的教育培训机构就又将减少很多，只不过也可能会让他们另辟蹊径，教育内卷什么时候消失，这种情况才有可能缓解。夹在中间的学生，左右为难这一系列的举动下来，在网上引起了很大的争议，每个人都发布了自己不同的意见，但是不管大家有何种意见，受影响最大的群体，还是学生本人。从好的方面来看，教育局颁布这样的条令，其实很大一部分上减轻了学生学习的压力，不用成天时间都被学习占据，让他们有个放松的时刻。因为培训班的存在，学生之间成绩的较量就没有下去过，而且还给家庭增重负担，教育部这样的举措，一个是想让每个学生都处于同一教育起跑线，而且还能够让家庭的负担减轻很多，尤其是对于家庭情况并不是很富裕的家庭来说，这种减负是很有必要的。但是总归还是有争论的声音在的，很多人认为这又是一轮卷起来了，虽然不能参加培训班，但是对于有钱人来说，他们可以选择请家教，一对一的教学，长此以往，只会让学生之间的差距变大，教育成本变得更高。而且这不就是明显的让大家都成为艺术生吗？什么都不能补了，终究是没有动其根本。结语：所有的教育政策在刚开始发布的时候，一定会受到多方面的争议，满足不了所有人的需求，国家肯定也是想着有利于大众的基础出发，所做出的这样的决定，虽然可能刚开始不会去的很好的效果，也还是会有漏洞的存在，但是今后一定会有很好的解决方法，将他们落实到实处，解决最实际的问题。今日话题：你对这件事情怎么看？欢迎大家在评论区留言，一起讨论哦！ 收起d,0,0,0
我是球妈吖,2021-07-31:2021-08-01,50,12,双减政策,4665431900554905,7268835546,"Milk🌟 【双减政策下‮趋的‬势】 ‎ ͏
绘本馆怎么做？绘本阅读指导师要不要学？
一‮关场‬于“绘本‮何如‬在机‮
中遇‬转型‮破与‬局”的研讨，

300多人参与，截‮目至‬前100位馆长
‮我对‬们的‮作运‬模式有‮愿意‬！

而另‮端一‬，好多‮构机‬负责人，
主‮联动‬系我们并嫁接好奇说。
你准备好了吗？

这是一‮变场‬革与机遇，‮是也‬一次挑战与‮量较‬。
谁先找对‮方了‬向，站‮了定‬位置，必将赢‮先得‬机，‮得拔‬头筹！

如果你‮者或‬你的‮构机‬，也面临这些‮题问‬，
欢迎交流！ 收起d",0,0,0
三湘里手_湖南本地通,2021-07-31:2021-08-01,50,13,双减政策,4665431509960297,1435574312,【#高途创始人内部信连接5次抱歉#！裁员，不得不做出的决策】7月30日晚，高途创始人陈向东发布内部信，宣告了公司的命运，裁员已成为必然。7月24日，“双减”政策正式落地，规定现有学科类培训机构统一登记为非营利性机构，校外培训机构不得占用国家法定节假日、休息日及寒暑假期组织学科类培训。 抱歉，作者已设置仅展示半年内微博，此微博已不可见。,0,0,0
kq丶WW,2021-07-31:2021-08-01,50,13,双减政策,4665430457192503,5252348619,#双减政策#话说我读书这么久，就高中补过一次，感觉一点都不好，还是在学校里面跟着老师学更好，外面补习没什么用……,0,0,0
小林秀子-,2021-07-31:2021-08-01,50,13,双减政策,4665430323238629,5633760247,"#在线教育双减政策#
我难道就是传说中的干一行倒一行",0,3,0
云朵小包5761,2021-07-31:2021-08-01,50,13,双减政策,4665427706512188,6484793817,#双减政策#是一个好的开端，孩子学习内驱力培养才是教育最重要做的一件事情，教育不应该只是为了考试，教育是全面的，不应该被狭隘！,0,0,0
小张每天8杯水o,2021-07-31:2021-08-01,50,13,双减政策,4665427454854691,3635898811,黑龙江省考有编制的就赶紧考吧，双减政策一落地，竞争对手起码增加百分之二十。而且还是各个教育机构出来的，竞争又激烈了,0,2,12
虎年大造化,2021-07-31:2021-08-01,50,13,双减政策,4665426555964281,5202035732,"今年真是动荡！世界染病毒，中国发洪水，水后疫情重现，经济支离破碎。
八月暑期蒸腾，小本生意难开工。妈妈拉车，弟弟烫衣，妹妹看店，辛辛苦苦一家人，钱，难赚！
爷爷心肌梗死外带肺部感染，爸爸在医院守护，看病要钱，难凑！
国家教育双减政策落地，满头热血转行教师，行业裁员，难进！
2021年，魔幻的一年。一个生活在武汉的外地家庭，就是这么困难。
真心希望一切都能变好，疫情结束，洪水消退，家里能正常开店，爷爷身体恢复健康。
在这个世道下，不求赚多少钱，但求世间起起伏伏，我们这一家人可以立足社会，求生得存。
最后，身体健康是本分，平平安安是福气。 收起d",0,1,11
苦命傻子哥,2021-07-31:2021-08-01,50,13,双减政策,4665425105526215,5431673901,服了。宇宙的尽头是考编#双减政策# 2舟山,0,4,0
Doooonotcare,2021-07-31:2021-08-01,50,14,双减政策,4665424971040407,2737042411,"之前我还以为双减政策落地没人会开心呢
毕竟好学生都愁没有好的学习资源了
如果我五年级时候没有去学奥数我可能会觉得数学是一门无聊又简单的学科
一直很感激我的奥数老师让我爱上数学、爱上学习
大学才走上当奥数老师这条路

后来看到某条朋友圈才明白
学习不好的学生都开心了
因为这下好了，大家都不用学了

原来还是我狭隘了 收起d",0,2,2
淘妈说,2021-07-31:2021-08-01,50,14,双减政策,4665424871162966,2198116012,张若梅：“双减”政策会缓解家长的焦虑吗？ O网页链接,0,0,0
一只傻蜗牛,2021-07-31:2021-08-01,50,14,双减政策,4665424496561182,2616139417,停课来的措不及防，先是国家双减政策，如今疫情又一重打击。职业生涯岌岌可危，要不要另谋出路？,0,0,0
R_Estellaluve,2021-07-31:2021-08-01,50,14,双减政策,4665424358411800,7147557879,"#南京疫情#
麻了，疫情让我本来可以8月份开工的工作无限期推迟，至少损失了6000块。双减政策不知道会不会影响到国际教育……唉😮‍💨……而且我还不像别人九月份可以开开心心去读研。好难受啊一事无成！这么大了还做不到好好活着",0,0,0
教育思考者张泽辉老师,2021-07-31:2021-08-01,50,14,双减政策,4665424131656715,6439101858,#亲子教育# 家长为什么宁愿花钱也要报班让孩子补课？无非聚焦三3关键词：“升学”、“就业”、“未来发展”。而在市场的教育和引导下，补课成为家长眼中“弯道超车的关键”和“升学必经路”。在“双减”政策下，培训机构会锐减，只要有父母仍然焦虑，市场刚需仍旧存在，培训机构会改头换面卷土重来。『补课机构“倒了”，新的补课形式兴起，家长不甘心就此“躺平”』O补课机构“倒了”，新的补课形式兴起，家长不甘心就此“躺平” 收起d,0,1,1
